O,D,Bike_time,Bike_dist
10,35,2623.65,13.1
10,36,390.22,1.93
10,37,1445.1,7.14
10,38,688.12,3.44
10,39,3330.59,16.62
10,40,5172.92,25.06
10,41,2528.84,12.59
10,42,1294.78,6.31
10,43,1356.42,6.63
10,44,5269.13,24.91
10,45,1533.51,7.61
10,46,3073.64,15.34
10,47,3887.95,19.32
10,48,3527.15,17.4
10,49,4332.89,21.6
10,50,4112.65,19.85
10,51,3917.64,19.36
10,52,2412.07,12.02
10,53,4782.64,23.52
10,54,3112.24,15.42
10,55,2856.15,14.26
10,56,1102.69,5.46
10,57,371.99,1.83
10,58,3999.2,19.99
10,59,3643.84,18.08
10,60,2095.9,10.46
10,61,1380.49,6.9
10,62,3437,17.08
10,63,3819.56,18.95
10,64,5101.94,25.09
10,65,4776.22,23.46
10,66,1824.83,9.09
10,67,1620.6,8.02
10,68,1956.17,9.64
10,69,1143.03,5.58
10,70,1497.62,7.02
10,71,3164.39,15.71
10,72,3039.06,15.02
10,73,2973.66,14.73
10,74,2746.08,13.73
10,75,4488.27,22.02
10,76,5093.52,25.34
10,77,5476.34,27.09
10,78,3775.45,18.59
10,79,2824.91,13.93
10,80,1525.79,7.61
10,81,1648.23,8.23
10,82,1650.57,8.25
10,83,2238.17,11.11
10,84,1804.44,8.94
10,85,2972.78,14.81
10,86,2469.67,12.15
10,87,2730.21,13.63
10,88,3948.54,19.7
10,89,1971.34,9.76
10,90,1030.67,5.14
10,91,966.39,4.2
10,92,2948.96,14.64
10,93,2544.98,12.65
10,94,2021.51,10.11
10,95,2149.19,10.71
10,96,3483.45,17.34
10,97,2090.95,10.45
10,98,2415.07,12.08
10,99,3568.34,17.82
10,100,2690.48,13.36
10,101,2658.38,13.27
10,102,4905.96,23.91
10,103,1049.27,5.16
10,104,543.1,2.67
10,105,1182.53,5.8
10,106,1222.12,5.65
10,107,2158.49,9.04
10,108,3353.17,16.63
10,109,2625.36,13.05
10,110,3237.36,15.79
10,111,3135.99,15.62
10,112,2690.81,13.44
10,113,5676.36,27.14
10,114,2281.73,11.41
11,1,961.53,3.81
11,2,3124.27,14.98
11,3,1351.31,6.1
11,4,1362.58,6.18
11,5,1734.26,7.53
11,6,3213.34,15.27
11,7,1819.21,8.39
11,8,2238.51,10.32
11,9,550.85,2.11
11,10,1516.14,6.93
11,11,0,0
11,12,877.84,3.76
11,13,1576.89,7.17
11,14,2915.42,13.71
11,15,2465.67,11.62
11,16,2222.79,10.2
11,17,1860.98,8.66
11,18,1201.8,5.35
11,19,2853.85,13.31
11,20,764.78,2.53
11,21,3535.11,17.01
11,22,2934.28,14.03
11,23,1235.17,5.18
11,24,1219.42,4.93
11,25,1675.23,7.38
11,26,2706.81,12.54
11,27,1386.26,6.29
11,28,1823.78,8.39
11,29,2750.01,12.98
11,30,2047.17,9.24
11,31,2328.4,10.93
11,32,3225.52,15.39
11,33,2242.59,10.57
11,34,1955.96,9.01
11,35,2535.77,11.9
11,36,1320.93,5.77
11,37,787.28,3.15
11,38,1106.06,4.9
11,39,4410.57,21.38
11,40,5638.46,26.78
11,41,2958.93,14.15
11,42,1879.53,8.58
11,43,2668.36,12.47
11,44,5065.14,24.53
11,45,2628.65,12.51
11,46,4153.62,20.11
11,47,4967.93,24.09
11,48,3927.46,18.63
11,49,3918.91,18.59
11,50,4474.67,20.89
11,51,4383.18,21.07
11,52,3492.05,16.78
11,53,4179.43,19.86
11,54,3006.75,14.13
11,55,2890.98,13.81
11,56,988.03,4.29
11,57,1838.83,8.53
11,58,3578.22,16.9
11,59,3758.18,18.08
11,60,1461.22,6.66
11,61,2713.55,12.93
11,62,2866.46,13.69
11,63,3249.03,15.56
11,64,5132.78,24.56
11,65,5241.75,25.18
11,66,1710.76,7.85
11,67,2700.58,12.79
11,68,3036.15,14.41
11,69,1755.42,8.13
11,70,2309.99,10.39
11,71,2593.86,12.32
11,72,4119.04,19.78
11,73,3022.81,14.41
11,74,3826.06,18.5
11,75,4953.8,23.74
11,76,4681.28,22.41
11,77,5064.09,24.16
11,78,3204.92,15.2
11,79,2189.99,10.19
11,80,2252.92,10.61
11,81,2375.36,11.23
11,82,1460.56,6.59
11,83,1381.27,6.24
11,84,947.54,4.07
11,85,2544.78,11.7
11,86,2041.67,9.04
11,87,2302.22,10.52
11,88,3345.33,16.04
11,89,2311.73,10.83
11,90,1472.23,6.7
11,91,1952.48,8.49
11,92,2550.02,12.02
11,93,2529.07,11.94
11,94,2384.96,11.2
11,95,2158.17,10.08
11,96,3233.56,15.16
11,97,3424.01,16.48
11,98,3748.13,18.1
11,99,3140.35,14.71
11,100,2520.88,11.6
11,101,3991.44,19.3
11,102,4302.75,20.25
11,103,2129.25,9.92
11,104,1623.09,7.43
11,105,2555.3,11.88
11,106,2208.2,9.94
11,107,3683.12,15.79
11,108,3687.82,17.73
11,109,2935.59,13.96
11,110,3678.01,17.52
11,111,3223.48,15.41
11,112,3770.79,18.2
11,113,5970.31,27.67
11,114,3361.71,16.18
12,1,988.81,4.8
12,2,2421.7,12.11
12,3,1188.2,5.58
12,4,1442.97,6.95
12,5,1832.48,8.75
12,6,2510.76,12.39
12,7,1656.1,7.87
12,8,1535.94,7.44
12,9,823.01,4.12
12,10,813.57,4.05
12,11,796,3.29
12,12,0,0
12,13,2110.07,10.49
12,14,2851.58,14.02
12,15,1989.47,9.9
12,16,2193.91,10.7
12,17,1832.09,9.16
12,18,1172.91,5.85
12,19,3188.19,15.65
12,20,671.79,3.15
12,21,2832.54,14.13
12,22,2231.71,11.16
12,23,1225.83,5.99
12,24,734.02,3.19
12,25,1665.89,8.19
12,26,2721.24,13.32
12,27,1015.18,4.59
12,28,1723.49,8.26
12,29,2047.44,10.1
12,30,2061.61,10.02
12,31,2082.8,10.06
12,32,2522.95,12.52
12,33,2213.7,11.07
12,34,1859.22,9.28
12,35,2510.41,12.53
12,36,667.64,3.14
12,37,572.13,2.64
12,38,628.57,3.14
12,39,3708,18.5
12,40,5475.35,26.26
12,41,2665.87,13.28
12,42,1648.32,8.08
12,43,1965.79,9.59
12,44,5036.25,25.03
12,45,1926.08,9.63
12,46,3451.04,17.23
12,47,4265.36,21.21
12,48,3825.81,18.72
12,49,3933.34,19.37
12,50,4368.49,20.95
12,51,4220.07,20.55
12,52,2789.48,13.9
12,53,4150.54,20.36
12,54,2977.85,14.63
12,55,2862.08,14.31
12,56,753.49,3.75
12,57,1136.26,5.65
12,58,3592.65,17.68
12,59,3595.07,17.56
12,60,1432.33,7.16
12,61,2010.98,10.05
12,62,2837.57,14.19
12,63,3220.14,16.06
12,64,5147.22,25.34
12,65,5078.64,24.66
12,66,1547.66,7.33
12,67,1998.01,9.91
12,68,2333.58,11.53
12,69,1102.14,5.5
12,70,1875.03,8.91
12,71,2564.97,12.83
12,72,3416.47,16.9
12,73,2859.7,13.89
12,74,3123.49,15.62
12,75,4790.69,23.22
12,76,4695.71,23.19
12,77,5078.53,24.94
12,78,3176.03,15.7
12,79,2225.48,11.04
12,80,1655.63,8.26
12,81,1778.07,8.88
12,82,1442.99,7.2
12,83,1605.42,8.03
12,84,1171.69,5.86
12,85,2559.22,12.48
12,86,2056.11,9.82
12,87,2316.65,11.3
12,88,3316.44,16.54
12,89,2247.89,11.14
12,90,1241.03,6.19
12,91,1249.9,5.61
12,92,2449.73,11.89
12,93,2365.96,11.42
12,94,1825.7,9.12
12,95,1995.06,9.56
12,96,3274.95,15.96
12,97,2721.44,13.6
12,98,3045.56,15.23
12,99,3154.78,15.49
12,100,2276.92,11.03
12,101,3288.87,16.42
12,102,4273.86,20.75
12,103,1426.68,7.05
12,104,920.51,4.55
12,105,1852.72,9
12,106,1505.63,7.06
12,107,2980.54,12.91
12,108,3730.58,18.52
12,109,2304.25,11.52
12,110,3614.77,17.68
12,111,3060.38,14.89
12,112,3068.22,15.32
12,113,5984.74,28.45
12,114,2659.14,13.3
13,1,989.95,4.9
13,2,3840.84,19.11
13,3,2096.1,10.41
13,4,1337.28,6.64
13,5,1418.72,6.9
13,6,3836.4,18.92
13,7,2174.72,10.83
13,8,3143.15,15.43
13,9,1000.36,4.96
13,10,2420.78,12.04
13,11,1592.45,7.28
13,12,1782.47,8.87
13,13,0,0
13,14,2971.72,14.62
13,15,2789.69,13.74
13,16,1318.81,6.19
13,17,1061.83,5.17
13,18,893.09,4.32
13,19,1218.17,5.88
13,20,1462.79,7.27
13,21,4290.92,21.33
13,22,3633.96,18.07
13,23,919.64,4.55
13,24,1979.24,9.85
13,25,1141.92,5.33
13,26,2391.27,11.91
13,27,2059.77,10.25
13,28,1862.11,9.26
13,29,3192.57,15.76
13,30,1731.64,8.61
13,31,2322.28,11.57
13,32,3886.31,19.23
13,33,1762.95,8.68
13,34,2064.05,10.18
13,35,2573.48,12.68
13,36,2225.56,10.88
13,37,1539.27,7.54
13,38,1957.3,9.68
13,39,4092.48,20.29
13,40,5379.61,26.13
13,41,3282.95,16.27
13,42,2202.07,10.86
13,43,3573,17.58
13,44,4298.74,21.14
13,45,3355.71,16.68
13,46,3993.09,19.8
13,47,4649.84,23
13,48,3611.92,18
13,49,3603.37,17.96
13,50,4159.13,20.26
13,51,4124.33,20.43
13,52,3883.12,19.3
13,53,3621.24,17.58
13,54,2864.53,13.73
13,55,2462.94,12.18
13,56,1764.07,8.65
13,57,2745.39,13.59
13,58,3262.68,16.27
13,59,3499.33,17.44
13,60,1195.57,5.8
13,61,3653.69,18.17
13,62,2140.39,10.57
13,63,2225.63,10.9
13,64,4817.25,23.93
13,65,4982.91,24.53
13,66,2384.27,11.81
13,67,3323.64,16.44
13,68,3733.91,18.48
13,69,2703.79,13.42
13,70,2983.5,14.35
13,71,1632.57,7.98
13,72,4510.11,22.3
13,73,2679.14,13.35
13,74,3771.13,18.63
13,75,4694.96,23.09
13,76,4365.75,21.78
13,77,4748.56,23.53
13,78,2039.6,9.82
13,79,1032.67,4.94
13,80,2699.97,13.31
13,81,3185.91,15.77
13,82,1585.2,7.72
13,83,281.58,1.27
13,84,690.53,3.41
13,85,2229.25,11.07
13,86,1726.14,8.41
13,87,1986.68,9.89
13,88,2787.14,13.76
13,89,2635.75,12.95
13,90,2136.82,10.54
13,91,2679.5,12.77
13,92,2386.5,11.89
13,93,2549.39,12.7
13,94,3046.17,15.18
13,95,2602.14,12.96
13,96,2918.02,14.53
13,97,4099.67,20.4
13,98,4423.78,22.02
13,99,2824.81,14.08
13,100,2205.34,10.97
13,101,4672.96,23.25
13,102,3536.34,16.86
13,103,3033.88,15.03
13,104,2527.72,12.54
13,105,3459.93,16.99
13,106,3112.84,15.05
13,107,4587.75,20.9
13,108,3428.98,17.09
13,109,2918.59,14.55
13,110,3632.77,17.95
13,111,3062.19,15.26
13,112,4169.15,20.77
13,113,5654.77,27.04
13,114,3441.45,17.14
14,1,3246.09,16.1
14,2,4204.23,20.79
14,3,3720.09,18.37
14,4,3655.95,18.15
14,5,3909.77,19.27
14,6,4361.63,21.36
14,7,4187.99,20.66
14,8,2995.78,14.7
14,9,2369.63,11.73
14,10,2669.08,13.11
14,11,2974.27,13.86
14,12,2810.22,13.79
14,13,2996.33,14.81
14,14,0,0
14,15,1592.96,7.73
14,16,2207.89,10.65
14,17,2145.51,10.61
14,18,2241.44,11.07
14,19,3972.52,19.46
14,20,3157.58,15.43
14,21,4615.07,22.81
14,22,4014.24,19.84
14,23,3410.68,16.92
14,24,3308.74,16.16
14,25,3778.6,18.37
14,26,4882.31,24.28
14,27,3755.04,18.57
14,28,4193.57,20.84
14,29,4196.56,20.72
14,30,4222.68,20.98
14,31,4476.53,22.09
14,32,4672.08,23.14
14,33,1325.5,6.53
14,34,1042.45,5.11
14,35,860.08,4.2
14,36,2952.21,14.45
14,37,3057.92,14.92
14,38,2433.47,12.05
14,39,5857.12,29.13
14,40,7699.46,37.58
14,41,839.84,4.03
14,42,1359.33,6.61
14,43,3425.64,16.85
14,44,2997.56,13.54
14,45,3946.53,19.44
14,46,5600.17,27.85
14,47,6414.49,31.84
14,48,6053.68,29.92
14,49,6094.41,30.33
14,50,6639.18,32.36
14,51,6444.18,31.87
14,52,4938.6,24.53
14,53,2639.68,12.66
14,54,1074.11,5.2
14,55,1159.81,5.7
14,56,2133.95,10.31
14,57,2713.9,13.31
14,58,5753.72,28.64
14,59,5990.37,29.81
14,60,2003.91,9.92
14,61,3793.51,18.73
14,62,1630.44,8.05
14,63,1694.14,8.35
14,64,7308.29,36.3
14,65,7302.75,35.98
14,66,4079.55,20.12
14,67,4147.13,20.53
14,68,4482.71,22.15
14,69,3669.57,18.09
14,70,4024.15,19.53
14,71,1939.42,9.6
14,72,5565.6,27.53
14,73,5174.25,25.74
14,74,5272.62,26.24
14,75,7014.8,34.54
14,76,6856.79,34.15
14,77,7239.6,35.9
14,78,2030.52,9.87
14,79,2596.69,12.73
14,80,1896.95,9.28
14,81,2440.81,11.99
14,82,1508.6,7.44
14,83,2995.26,14.85
14,84,2777.04,13.75
14,85,4720.29,23.44
14,86,4217.18,20.78
14,87,4477.72,22.26
14,88,1837.05,9.04
14,89,648.95,3.06
14,90,1839.84,9.01
14,91,2648,12.48
14,92,4881.62,24.28
14,93,4897.85,24.21
14,94,4548.04,22.62
14,95,4526.95,22.36
14,96,5409.06,26.9
14,97,4503.97,22.28
14,98,4828.09,23.91
14,99,5315.85,26.45
14,100,4696.38,23.34
14,101,5071.4,25.1
14,102,2762.99,13.06
14,103,3575.8,17.67
14,104,3069.64,15.18
14,105,3595.55,17.63
14,106,3126.51,14.93
14,107,4440.39,20.17
14,108,5879.71,29.14
14,109,5151.9,25.56
14,110,5763.9,28.3
14,111,5662.53,28.13
14,112,5217.35,25.95
14,113,8145.81,39.41
14,114,4808.27,23.92
15,1,2824.47,13.99
15,2,3448.58,17.17
15,3,2976.94,14.7
15,4,3284.9,16.35
15,5,3488.14,17.16
15,6,3605.98,17.75
15,7,3444.84,16.99
15,8,2100.06,10.47
15,9,1948.01,9.61
15,10,1913.43,9.49
15,11,2500.49,11.78
15,12,2283.07,11.39
15,13,2756.98,13.6
15,14,1593.5,7.81
15,15,0,0
15,16,2288.26,10.97
15,17,2248.14,11.05
15,18,1819.81,8.96
15,19,3835.1,18.75
15,20,2657.74,13.17
15,21,3859.43,19.2
15,22,3258.59,16.22
15,23,2989.05,14.81
15,24,2565.59,12.49
15,25,3356.98,16.26
15,26,4460.69,22.17
15,27,3011.89,14.9
15,28,3565.43,17.66
15,29,3475.94,17.17
15,30,3801.06,18.87
15,31,3954.02,19.54
15,32,3989.85,19.88
15,33,1795.78,8.83
15,34,1350.07,6.19
15,35,1864.86,9.2
15,36,2231.59,10.89
15,37,2558.09,12.66
15,38,1513.77,7.54
15,39,5136.5,25.57
15,40,6978.84,34.02
15,41,750.91,3.69
15,42,895.43,4.45
15,43,2529.91,12.62
15,44,4220.24,19.77
15,45,3190.88,15.82
15,46,4879.55,24.3
15,47,5693.87,28.28
15,48,5333.06,26.36
15,49,5672.79,28.22
15,50,5918.56,28.81
15,51,5723.56,28.31
15,52,4217.98,20.97
15,53,3993.68,18.93
15,54,2353.45,11.52
15,55,2097.36,10.36
15,56,1565.05,7.8
15,57,1958.25,9.69
15,58,5332.1,26.53
15,59,5449.75,27.04
15,60,1904.94,9.4
15,61,3037.86,15.12
15,62,2669.01,13.2
15,63,3051.58,15.07
15,64,6886.67,34.19
15,65,6582.13,32.42
15,66,3336.39,16.45
15,67,3426.51,16.98
15,68,3766.4,18.72
15,69,2948.95,14.54
15,70,3303.53,15.98
15,71,2409.69,11.9
15,72,4844.98,23.97
15,73,4648.44,23.01
15,74,4552,22.69
15,75,6294.19,30.98
15,76,6435.16,32.04
15,77,6817.98,33.79
15,78,3007.47,14.71
15,79,2641.53,12.93
15,80,445.95,2.2
15,81,989.81,4.91
15,82,1433.25,7.04
15,83,2563.67,12.05
15,84,2355.42,11.64
15,85,4298.67,21.33
15,86,3795.55,18.67
15,87,4056.1,20.15
15,88,3020.31,14.94
15,89,1230.77,5.89
15,90,1084.19,5.39
15,91,1752.28,8.26
15,92,4394.82,21.74
15,93,4154.7,20.54
15,94,3827.42,19.06
15,95,3783.8,18.69
15,96,5063.68,25.09
15,97,3748.32,18.67
15,98,4072.44,20.29
15,99,4894.23,24.34
15,100,4118.85,20.43
15,101,4315.75,21.49
15,102,3932.93,18.88
15,103,2761.77,13.74
15,104,2349.02,11.62
15,105,2839.9,14.01
15,106,2370.86,11.32
15,107,3544.67,15.94
15,108,5159.09,25.59
15,109,4431.28,22.01
15,110,5043.28,24.74
15,111,4941.91,24.57
15,112,4496.73,22.39
15,113,7482.27,36.09
15,114,4087.65,20.37
16,1,2077.99,10.12
16,2,4387.83,21.63
16,3,3132.68,15.38
16,4,2425.32,11.86
16,5,2506.76,12.12
16,6,4476.89,21.92
16,7,3262.76,16.05
16,8,3226.61,15.81
16,9,1815.05,8.81
16,10,2779.7,13.57
16,11,2396.36,10.94
16,12,2234.22,10.88
16,13,1345.17,6.41
16,14,2160.32,10.43
16,15,2304.48,11.1
16,16,0,0
16,17,481.34,2.14
16,18,1230.66,5.77
16,19,2321.35,11.06
16,20,2514.06,11.92
16,21,4798.67,23.66
16,22,4197.83,20.68
16,23,2007.68,9.77
16,24,2748.93,12.97
16,25,2364.39,11.22
16,26,3479.31,17.13
16,27,3111.03,14.9
16,28,2950.15,14.48
16,29,4013.56,19.62
16,30,2819.68,13.83
16,31,3410.32,16.79
16,32,4489.08,22.04
16,33,951.56,4.49
16,34,1256.72,5.93
16,35,1762.09,8.49
16,36,2677.31,12.89
16,37,2481.93,12.01
16,38,2250.47,10.95
16,39,5180.52,25.51
16,40,6467.65,31.35
16,41,2540.93,12.24
16,42,2012.72,9.8
16,43,3656.47,17.96
16,44,3695.56,18.07
16,45,3892.21,19.16
16,46,5417.17,26.75
16,47,5737.88,28.22
16,48,4699.96,23.22
16,49,4691.41,23.18
16,50,5247.17,25.48
16,51,5212.38,25.65
16,52,4755.6,23.43
16,53,2809.85,13.39
16,54,2053.14,9.55
16,55,1651.55,7.99
16,56,1774.5,8.44
16,57,2944.73,14.42
16,58,4350.72,21.49
16,59,4587.37,22.66
16,60,794.04,3.71
16,61,3977.11,19.58
16,62,1329,6.38
16,63,1528.29,7.33
16,64,5905.29,29.15
16,65,6070.95,29.75
16,66,3435.53,16.46
16,67,3964.13,19.43
16,68,4299.71,21.05
16,69,3111.81,15.25
16,70,3841.16,18.43
16,71,868.07,4.08
16,72,5382.6,26.43
16,73,3767.18,18.57
16,74,5089.62,25.14
16,75,5783,28.31
16,76,5453.79,27
16,77,5836.6,28.75
16,78,1342.26,6.25
16,79,782.03,3.52
16,80,2510.63,12.24
16,81,2996.56,14.71
16,82,1227.97,5.87
16,83,1344.09,6.45
16,84,1680.75,8.14
16,85,3317.29,16.29
16,86,2814.18,13.63
16,87,3074.72,15.11
16,88,1975.75,9.57
16,89,1976.48,9.46
16,90,1947.48,9.47
16,91,2878.84,13.59
16,92,3474.54,17.11
16,93,3637.43,17.92
16,94,4134.21,20.4
16,95,3690.18,18.18
16,96,4006.06,19.75
16,97,4687.57,23.13
16,98,5011.69,24.75
16,99,3912.85,19.3
16,100,3293.38,16.19
16,101,5255,25.95
16,102,2933.17,13.78
16,103,3392.8,16.57
16,104,2886.64,14.08
16,105,3826.38,18.74
16,106,3357.34,16.04
16,107,4671.22,21.28
16,108,4517.02,22.31
16,109,4006.64,19.77
16,110,4720.81,23.17
16,111,4150.23,20.48
16,112,5034.35,24.85
16,113,6742.81,32.26
16,114,4625.27,22.82
17,1,1770.6,8.85
17,2,4024.91,20.08
17,3,2769.76,13.83
17,4,2117.93,10.59
17,5,2199.38,10.85
17,6,4113.97,20.37
17,7,2955.37,14.78
17,8,2863.69,14.26
17,9,1452.13,7.26
17,10,2416.78,12.02
17,11,2033.44,9.39
17,12,1871.3,9.33
17,13,1037.78,5.14
17,14,2096.83,10.38
17,15,2237.43,11.12
17,16,450.8,1.99
17,17,0,0
17,18,867.74,4.22
17,19,2013.96,9.79
17,20,2151.14,10.37
17,21,4435.75,22.11
17,22,3834.91,19.13
17,23,1700.29,8.5
17,24,2386.01,11.42
17,25,2057,9.95
17,26,3171.92,15.86
17,27,2748.11,13.35
17,28,2642.76,13.21
17,29,3650.65,18.07
17,30,2512.29,12.56
17,31,3102.93,15.52
17,32,4126.16,20.49
17,33,888.07,4.44
17,34,1189.17,5.94
17,35,1698.59,8.44
17,36,2314.39,11.34
17,37,2119.01,10.46
17,38,1887.55,9.4
17,39,4873.13,24.24
17,40,6160.26,30.08
17,41,2473.38,12.25
17,42,1649.8,8.25
17,43,3293.55,16.41
17,44,3632.07,18.01
17,45,3529.29,17.61
17,46,5054.25,25.2
17,47,5430.49,26.95
17,48,4392.57,21.95
17,49,4384.02,21.91
17,50,4939.78,24.21
17,51,4904.98,24.38
17,52,4392.69,21.88
17,53,2746.36,13.34
17,54,1989.65,9.5
17,55,1588.06,7.94
17,56,1411.58,6.89
17,57,2581.81,12.87
17,58,4043.33,20.22
17,59,4279.98,21.39
17,60,431.12,2.16
17,61,3614.19,18.03
17,62,1265.51,6.33
17,63,1648.07,8.2
17,64,5597.9,27.88
17,65,5763.56,28.48
17,66,3072.61,14.91
17,67,3601.21,17.88
17,68,3936.79,19.5
17,69,2748.89,13.71
17,70,3478.24,16.88
17,71,992.9,4.96
17,72,5019.68,24.88
17,73,3459.79,17.3
17,74,4726.7,23.59
17,75,5475.61,27.04
17,76,5146.4,25.73
17,77,5529.21,27.48
17,78,1399.83,6.8
17,79,477.05,2.3
17,80,2147.71,10.69
17,81,2633.64,13.16
17,82,865.05,4.33
17,83,1036.7,5.18
17,84,1317.83,6.59
17,85,3009.9,15.02
17,86,2506.79,12.36
17,87,2767.33,13.84
17,88,1912.26,9.52
17,89,1908.93,9.48
17,90,1584.56,7.92
17,91,2515.92,12.04
17,92,3167.15,15.84
17,93,3330.04,16.65
17,94,3826.82,19.13
17,95,3382.78,16.91
17,96,3698.67,18.48
17,97,4324.65,21.58
17,98,4648.77,23.2
17,99,3605.46,18.03
17,100,2985.99,14.92
17,101,4892.08,24.4
17,102,2869.68,13.73
17,103,3029.88,15.02
17,104,2523.72,12.53
17,105,3463.46,17.19
17,106,2994.42,14.5
17,107,4308.3,19.73
17,108,4209.63,21.04
17,109,3699.25,18.5
17,110,4413.42,21.9
17,111,3842.84,19.21
17,112,4671.43,23.3
17,113,6435.42,30.99
17,114,4262.35,21.27
18,1,1093.48,5.47
18,2,3463.65,17.27
18,3,1980,9.88
18,4,1503.33,7.52
18,5,1757.15,8.64
18,6,3552.72,17.56
18,7,2004.47,9.99
18,8,2396.28,11.9
18,9,668.88,3.33
18,10,1855.53,9.22
18,11,1374.35,6.08
18,12,1212.21,6.02
18,13,1025.99,5.08
18,14,2277.43,11.15
18,15,1827.68,9.06
18,16,1303.33,6.24
18,17,941.52,4.69
18,18,0,0
18,19,2104.11,10.24
18,20,1361.38,6.42
18,21,3874.5,19.3
18,22,3273.66,16.32
18,23,1258.06,6.29
18,24,1726.92,8.11
18,25,1625.99,7.74
18,26,2729.7,13.65
18,27,1958.36,9.41
18,28,2040.96,10.21
18,29,3089.39,15.27
18,30,2070.06,10.35
18,31,2323.91,11.45
18,32,3564.9,17.68
18,33,1284.48,6.41
18,34,1151.1,5.7
18,35,1730.92,8.59
18,36,1655.31,8.03
18,37,1437.86,6.7
18,38,1326.3,6.59
18,39,4271.23,21.07
18,40,5718.04,27.87
18,41,2320.95,11.59
18,42,1240.06,6.19
18,43,2826.13,14.04
18,44,4107.03,20.37
18,45,2968.03,14.8
18,46,4493,22.4
18,47,4828.6,23.78
18,48,3950.34,19.74
18,49,3941.8,19.7
18,50,4497.56,22
18,51,4462.76,22.17
18,52,3831.43,19.07
18,53,3221.32,15.7
18,54,2369.22,11.79
18,55,1932.86,9.65
18,56,802.07,3.97
18,57,2114.39,10.5
18,58,3601.11,18.01
18,59,3837.76,19.18
18,60,530.15,2.65
18,61,3052.93,15.22
18,62,1947,9.72
18,63,2329.57,11.59
18,64,5155.67,25.67
18,65,5321.34,26.27
18,66,2282.86,10.96
18,67,3039.96,15.08
18,68,3375.53,16.7
18,69,2089.8,10.4
18,70,2916.98,14.07
18,71,1674.39,8.36
18,72,4458.42,22.07
18,73,3021.64,15.11
18,74,4165.45,20.79
18,75,5033.39,24.83
18,76,4704.17,23.52
18,77,5086.98,25.27
18,78,2285.45,11.24
18,79,1267.99,6.24
18,80,1737.96,8.63
18,81,2223.9,11.09
18,82,691.73,3.46
18,83,832.67,3.53
18,84,624.43,3.12
18,85,2567.67,12.81
18,86,2064.56,10.15
18,87,2325.11,11.63
18,88,2387.22,11.88
18,89,1673.74,8.28
18,90,1174.81,5.86
18,91,2048.5,9.68
18,92,2729,13.65
18,93,2551.02,12.59
18,94,3047.8,15.07
18,95,2455.97,12.25
18,96,3256.45,16.27
18,97,3763.39,18.77
18,98,4087.51,20.39
18,99,3163.24,15.82
18,100,2543.77,12.71
18,101,4330.82,21.59
18,102,3344.63,16.09
18,103,2468.63,12.21
18,104,1962.47,9.72
18,105,2996.04,14.82
18,106,2527,12.13
18,107,3840.89,17.36
18,108,3767.41,18.83
18,109,2920.22,14.44
18,110,3811.52,18.73
18,111,3287.36,16.11
18,112,4110.17,20.49
18,113,5993.2,28.77
18,114,3701.1,18.46
19,1,2080.62,10.28
19,2,4931.52,24.48
19,3,3186.77,15.79
19,4,2427.95,12.02
19,5,2509.4,12.28
19,6,4927.08,24.3
19,7,3265.4,16.2
19,8,4304.91,21.2
19,9,2091.04,10.33
19,10,3511.46,17.41
19,11,2683.13,12.65
19,12,2873.15,14.24
19,13,1219.34,5.81
19,14,3874.84,19.08
19,15,3736.32,18.36
19,16,2221.93,10.65
19,17,1964.95,9.63
19,18,1839.71,8.95
19,19,0,0
19,20,2553.47,12.64
19,21,5381.6,26.7
19,22,4724.64,23.45
19,23,2010.31,9.93
19,24,3069.92,15.23
19,25,2168.01,10.38
19,26,3481.95,17.29
19,27,3150.45,15.63
19,28,2952.79,14.64
19,29,4283.25,21.13
19,30,2822.32,13.99
19,31,3412.96,16.94
19,32,4976.99,24.61
19,33,2666.07,13.14
19,34,2967.17,14.64
19,35,3476.6,17.14
19,36,3316.24,16.26
19,37,2629.95,12.92
19,38,3234.93,15.89
19,39,5183.15,25.67
19,40,6470.29,31.51
19,41,4229.58,20.89
19,42,3148.69,15.49
19,43,4734.76,23.35
19,44,4754.91,22.04
19,45,4446.38,22.06
19,46,5083.77,25.17
19,47,5740.52,28.38
19,48,4702.6,23.38
19,49,4694.05,23.34
19,50,5249.81,25.64
19,51,5215.01,25.8
19,52,4973.79,24.68
19,53,4524.36,22.04
19,54,3767.65,18.19
19,55,3366.06,16.64
19,56,2710.7,13.27
19,57,4023.02,19.81
19,58,4353.36,21.64
19,59,4590.01,22.82
19,60,2098.69,10.26
19,61,4744.37,23.55
19,62,3043.51,15.02
19,63,2681.8,11.8
19,64,5907.93,29.31
19,65,6073.59,29.91
19,66,3474.95,17.18
19,67,4414.32,21.82
19,68,4824.59,23.85
19,69,3794.47,18.8
19,70,4074.18,19.73
19,71,2088.74,8.88
19,72,5600.79,27.68
19,73,3769.81,18.73
19,74,4861.81,24.01
19,75,5785.64,28.47
19,76,5456.42,27.15
19,77,5839.24,28.91
19,78,2495.78,10.72
19,79,1366.04,5.41
19,80,3646.59,17.93
19,81,4132.53,20.4
19,82,2488.32,12.18
19,83,1444.52,7.1
19,84,1781.21,8.78
19,85,3319.93,16.45
19,86,2816.81,13.78
19,87,3077.36,15.26
19,88,3203.54,14.31
19,89,3582.37,17.58
19,90,3083.45,15.16
19,91,3957.13,18.98
19,92,3477.18,17.26
19,93,3640.07,18.08
19,94,4136.85,20.55
