O,D,Car_time,Car_dist
39,49,1035,12.44
39,50,1093.82,9.56
39,51,626.51,7.2
39,52,793.44,8.97
39,53,2854.66,35.94
39,54,2528.22,32.68
39,55,2504.94,30.62
39,56,1957.15,23.01
39,57,1754.26,20.71
39,58,1120.32,10.8
39,59,866.25,8.21
39,60,2185.17,24.99
39,61,1276.56,16.75
39,62,2452.15,30.38
39,63,2665.59,32.39
39,64,659.77,8.68
39,65,551.64,6.76
39,66,1246.02,15.66
39,67,1085.08,12.64
39,68,853.37,10.99
39,69,1333.58,16.2
39,70,1184.58,14.62
39,71,2377.01,28.89
39,72,662.01,6.17
39,73,1033.8,9.1
39,74,453.56,4.16
39,75,581.66,6.24
39,76,863.13,10.55
39,77,1057.89,12.19
39,78,2642.73,32.19
39,79,2350.11,25.91
39,80,2233.13,26.67
39,81,2264.38,27.16
39,82,2141.96,25.51
39,83,1930.32,21.72
39,84,1782.98,19.43
39,85,1334.32,14.27
39,86,1522.37,16.12
39,87,1340.52,14.25
39,88,2586.74,32.69
39,89,2442.54,28.63
39,90,2054.12,23.74
39,91,1961.47,23.06
39,92,1144.22,11.44
39,93,1094.31,10.89
39,94,937.62,8.86
39,95,1228.37,10.92
39,96,1074.65,10.39
39,97,1020.15,13.88
39,98,1002.91,13.63
39,99,1355.77,12.63
39,100,1154.27,12.38
39,101,1272.31,16.84
39,102,2993.89,37.16
39,103,1319.09,16.87
39,104,1630.06,19.25
39,105,1413.23,17.62
39,106,2035.91,24.55
39,107,1925.2,22.15
39,108,768.73,6.96
39,109,810.47,7.77
39,110,563.22,4.76
39,111,821.02,7.5
39,112,785.26,9.25
39,113,1036.73,11.11
39,114,689.34,6.01
40,1,1834.49,23.07
40,2,1500.43,20.53
40,3,1836.81,22.58
40,4,1626.42,19.81
40,5,1554.23,18.76
40,6,1430.8,19.32
40,7,1573.04,19.77
40,8,2177.65,27.33
40,9,2119.5,26.25
40,10,2183.31,26.91
40,11,2089.69,26.22
40,12,2119.38,26.14
40,13,2207,24.7
40,14,2974.89,37.17
40,15,2617.69,35.01
40,16,2561.57,30.58
40,17,2406.99,28.91
40,18,2261.9,26.86
40,19,2937.12,30.17
40,20,2039.76,24.79
40,21,1620.69,22.71
40,22,1509.53,20.91
40,23,1807.84,21.01
40,24,1928.47,24
40,25,2030.76,24.61
40,26,1112.21,14.41
40,27,1697.26,21.54
40,28,1485.27,17.95
40,29,1403.74,18.82
40,30,1315.66,16.85
40,31,1313.32,17.16
40,32,1169.06,15.96
40,33,2561.14,31.68
40,34,2511.83,32
40,35,2901.04,35.53
40,36,2031.28,25.46
40,37,1959.07,24.28
40,38,2261.44,29
40,39,830.89,9.29
40,40,0,0
40,41,2771.67,37.43
40,42,2445.82,31.24
40,43,2410.86,30.15
40,44,3392.57,43.15
40,45,1593.49,19.88
40,46,1006.78,11.01
40,47,552.58,6.87
40,48,702.51,9.65
40,49,840.16,9.2
40,50,979.41,8.76
40,51,512.11,6.4
40,52,1214.28,15.33
40,53,3035.34,39.68
40,54,2708.9,36.42
40,55,2685.63,34.35
40,56,2283.46,28.24
40,57,2175.1,27.07
40,58,1040.97,12.7
40,59,791.04,10.84
40,60,2365.85,28.73
40,61,1697.4,23.11
40,62,2632.83,34.12
40,63,2846.28,36.13
40,64,458.69,4.53
40,65,252.1,2.08
40,66,1647.28,16.87
40,67,1505.92,19
40,68,1274.2,17.35
40,69,1754.42,22.56
40,70,1605.42,20.98
40,71,2557.69,32.63
40,72,1168.68,13.97
40,73,1005.41,12.82
40,74,910.56,11.37
40,75,412.15,3.96
40,76,668.29,7.32
40,77,863.05,8.95
40,78,2823.41,35.93
40,79,2499.33,28.37
40,80,2593.37,33.66
40,81,2685.21,33.53
40,82,2378.01,29.96
40,83,2111,25.46
40,84,1983.08,25.25
40,85,1266.92,16.93
40,86,1454.97,18.78
40,87,1273.11,16.91
40,88,2767.42,36.43
40,89,2751.3,34.69
40,90,2474.96,30.11
40,91,2382.3,29.42
40,92,1076.82,14.09
40,93,1251.64,15.37
40,94,1253.33,13.64
40,95,1505.38,16.4
40,96,1007.25,13.05
40,97,1440.98,20.25
40,98,1423.75,19.99
40,99,1288.37,15.29
40,100,1086.87,15.03
40,101,1693.15,23.2
40,102,3174.57,40.9
40,103,1739.92,23.23
40,104,2050.9,25.61
40,105,1834.06,23.98
40,106,2453.47,31.52
40,107,2346.03,28.51
40,108,693.53,9.6
40,109,1038.76,12.04
40,110,784.35,9.68
40,111,922.16,12.23
40,112,1206.1,15.61
40,113,747.97,5.29
40,114,1100.49,12.41
41,1,973.11,16.75
41,2,1715.32,19.52
41,3,1367.45,21.61
41,4,1045.06,18.81
41,5,1079.11,19.19
41,6,1704.54,19.87
41,7,1341.66,22.12
41,8,1035.64,14
41,9,807.53,12.28
41,10,958.58,12.21
41,11,1013.69,14.49
41,12,1096.56,14.55
41,13,1024.17,15.76
41,14,378.8,3.95
41,15,509.86,5.86
41,16,1061.24,11.95
41,17,1000.13,11.99
41,18,947.05,14.71
41,19,1760.47,21.67
41,20,1224.18,16.11
41,21,1835.59,21.7
41,22,1657.56,18.57
41,23,930.89,16.9
41,24,1177.76,15.52
41,25,1236.25,19.07
41,26,1551.35,24.66
41,27,1362.57,23.22
41,28,1258.92,20.99
41,29,1715.88,20.62
41,30,1149.02,20.99
41,31,1401.69,23.46
41,32,1841.56,31.18
41,33,876.32,8.84
41,34,540.17,7.07
41,35,717.34,7.67
41,36,1099.52,13.98
41,37,1179.38,15.91
41,38,843.54,10.94
41,39,2369.43,34.85
41,40,2465.73,37.7
41,41,0,0
41,42,486.63,6.15
41,43,1295.46,17.65
41,44,1788.8,16.18
41,45,1720.23,18.33
41,46,2375.84,33.99
41,47,2295.75,35.68
41,48,2014.21,30.08
41,49,2198.45,31.26
41,50,2521.6,33.07
41,51,2194.02,32.15
41,52,2065.38,32.32
41,53,1538.85,16.52
41,54,757.88,9.02
41,55,846.04,9.69
41,56,720.2,10.88
41,57,912.15,12.16
41,58,1932.22,29.01
41,59,1990.57,28.81
41,60,867.21,10.69
41,61,1534.1,17.18
41,62,1181.06,15.68
41,63,1318.92,12.73
41,64,2359.38,37.82
41,65,2251.25,35.91
41,66,1663.93,25.08
41,67,1789.18,19.94
41,68,1772.18,20.99
41,69,1450.28,17.43
41,70,1698.53,19.15
41,71,1105.92,14.18
41,72,2208.78,35.38
41,73,1679.4,26.17
41,74,2136.57,31.82
41,75,2234.59,34.84
41,76,2414.48,34.43
41,77,2609.24,36.07
41,78,1371.64,17.49
41,79,1198.9,13.97
41,80,531.21,5.74
41,81,869.37,8.76
41,82,709.13,11.21
41,83,840.72,14.83
41,84,791.38,13.84
41,85,1467.26,24.3
41,86,1230.06,21.52
41,87,1357.69,22.48
41,88,1216.86,12.53
41,89,317.11,3.42
41,90,651.39,8.56
41,91,917.39,11.97
41,92,1503.55,24.18
41,93,1546.57,24.54
41,94,1711.4,27.06
41,95,1569.9,24.95
41,96,1711.46,27.03
41,97,1778.5,21.17
41,98,1963.59,22.36
41,99,1835.82,28.01
41,100,1377.88,22.74
41,101,1974.68,23.55
41,102,1678.08,17.74
41,103,1398.99,15.96
41,104,1292.59,15.13
41,105,1492.5,16.24
41,106,991.83,13.47
41,107,1279.39,16.67
41,108,1887.65,28.37
41,109,1711.34,27.42
41,110,2083.9,30.06
41,111,1890.21,28.08
41,112,1971.87,32.51
41,113,2736.34,40.26
41,114,1846.92,28.28
42,1,627.27,10.89
42,2,1324.91,13.37
42,3,1021.61,15.75
42,4,699.22,12.95
42,5,733.27,13.33
42,6,1314.12,13.73
42,7,995.82,16.26
42,8,645.23,7.85
42,9,461.69,6.42
42,10,568.17,6.06
42,11,667.85,8.62
42,12,750.72,8.69
42,13,678.33,9.89
42,14,650.67,6.5
42,15,381.73,5.51
42,16,874.96,8.7
42,17,783.75,11.66
42,18,601.21,8.85
42,19,1414.63,15.81
42,20,878.34,10.25
42,21,1445.18,15.55
42,22,1267.15,12.42
42,23,585.05,11.03
42,24,787.34,9.37
42,25,890.41,13.21
42,26,1205.51,18.8
42,27,1003.03,11.91
42,28,913.08,15.13
42,29,1325.46,14.48
42,30,803.18,15.13
42,31,1055.85,17.6
42,32,1452.3,15.93
42,33,787.44,7.51
42,34,412.04,4.54
42,35,810.99,8.41
42,36,709.1,7.83
42,37,833.54,10.05
42,38,459.21,5.41
42,39,2023.59,28.99
42,40,2119.89,31.83
42,41,535.72,7.92
42,42,0,0
42,43,905.05,11.51
42,44,1754.52,21.45
42,45,1329.82,12.18
42,46,2030,28.13
42,47,1949.91,29.82
42,48,1668.37,24.22
42,49,1852.61,25.4
42,50,2175.76,27.21
42,51,1848.18,26.29
42,52,1719.54,26.46
42,53,1397.29,17.98
42,54,946.51,10.82
42,55,890.72,9.32
42,56,374.36,5.02
42,57,521.73,6.02
42,58,1586.38,23.15
42,59,1644.73,22.95
42,60,633.93,7.87
42,61,1143.68,11.03
42,62,994.78,12.43
42,63,1208.23,14.44
42,64,2013.54,31.96
42,65,1905.41,30.05
42,66,1318.09,19.22
42,67,1398.76,13.8
42,68,1381.77,14.84
42,69,1059.86,11.29
42,70,1308.11,13.01
42,71,919.64,10.93
42,72,1862.94,29.51
42,73,1333.56,20.31
42,74,1790.73,25.96
42,75,1888.75,28.98
42,76,2068.64,28.57
42,77,2263.4,30.21
42,78,1185.36,14.24
42,79,907.55,12.4
42,80,357.41,4.15
42,81,695.57,7.16
42,82,363.29,5.35
42,83,494.88,8.97
42,84,445.54,7.98
42,85,1121.42,18.44
42,86,884.22,15.66
42,87,1011.85,16.62
42,88,1129.37,14.73
42,89,427.08,4.02
42,90,260.97,2.42
42,91,526.97,5.83
42,92,1157.71,18.32
42,93,1200.73,18.68
42,94,1365.56,21.2
42,95,1224.06,19.09
42,96,1365.62,21.17
42,97,1388.08,15.02
42,98,1573.17,16.22
42,99,1489.98,22.15
42,100,1032.04,16.88
42,101,1584.27,17.41
42,102,1536.52,19.21
42,103,1008.58,9.81
42,104,902.17,8.98
42,105,1102.08,10.1
42,106,601.42,7.32
42,107,888.97,10.52
42,108,1541.81,22.51
42,109,1365.5,21.56
42,110,1738.06,24.2
42,111,1544.37,22.22
42,112,1626.03,26.65
42,113,2390.5,34.4
42,114,1501.07,22.42
43,1,1452.79,15.8
43,2,1217.15,11.89
43,3,1295.28,14.74
43,4,1371.1,14.7
43,5,1478.19,15.71
43,6,1206.37,12.25
43,7,1098.92,11.96
43,8,422.58,3.78
43,9,1291.72,15.03
43,10,723.91,7.28
43,11,1168.89,12.83
43,12,1186.04,13.22
43,13,1546.65,19.31
43,14,1627.57,17.85
43,15,1333.85,16.64
43,16,1736.17,20.25
43,17,1652.07,21.07
43,18,1469.53,18.26
43,19,2282.95,25.22
43,20,1343.05,14.61
43,21,1337.42,14.07
43,22,1159.39,10.95
43,23,1453.37,20.45
43,24,1017.44,10.59
43,25,1758.73,22.62
43,26,1655.46,18.5
43,27,1029.86,10.32
43,28,1354.12,14.41
43,29,1200.07,12.8
43,30,1422.35,15.66
43,31,1382.96,15.12
43,32,1344.54,14.46
43,33,1706.24,19.6
43,34,1330.83,16.62
43,35,1729.79,20.49
43,36,968.2,9.72
43,37,1244.88,13.72
43,38,827.49,9.25
43,39,1927.69,22.69
43,40,2416.1,29.42
43,41,1487.83,19.05
43,42,1118.99,12.46
43,43,0,0
43,44,2615.73,33
43,45,1222.06,10.7
43,46,1934.1,21.83
43,47,2010.84,24.63
43,48,2111.32,24.01
43,49,2295.56,25.19
43,50,2618.71,27
43,51,2261.05,27.55
43,52,1678.88,17.59
43,53,2258.5,29.53
43,54,1865.31,22.91
43,55,1809.51,21.4
43,56,1139.96,13.31
43,57,622.37,6.1
43,58,2029.33,22.93
43,59,2087.68,22.74
43,60,1502.25,17.28
43,61,1035.93,9.55
43,62,1855.99,23.98
43,63,2069.44,25.99
43,64,2309.75,29.54
43,65,2201.62,27.63
43,66,1240.72,12.03
43,67,1291.01,12.32
43,68,1274.01,13.36
43,69,962.48,9.58
43,70,1182.73,11.33
43,71,1780.85,22.48
43,72,1760.18,19.56
43,73,1763.01,18.81
43,74,1688.34,19.23
43,75,2231.65,27.11
43,76,2511.59,28.36
43,77,2706.35,29.99
43,78,2046.57,25.79
43,79,1775.87,21.81
43,80,1194.57,13.41
43,81,1225.82,13.9
43,82,1197.01,14.59
43,83,1363.2,18.38
43,84,1313.86,17.39
43,85,1642.22,18.09
43,86,1565.95,16.84
43,87,1638.9,17.05
43,88,1990.58,26.28
43,89,1403.98,15.37
43,90,1015.56,10.48
43,91,922.91,9.8
43,92,1600.66,18.1
43,93,1513.51,16.26
43,94,1392.23,13.62
43,95,1389.2,14.3
43,96,1808.58,20.96
43,97,1280.33,13.54
43,98,1465.42,14.74
43,99,1980.22,21.85
43,100,1475,16.66
43,101,1476.51,15.93
43,102,2397.73,30.75
43,103,900.82,8.33
43,104,976.08,7.92
43,105,978.21,7.28
43,106,826.68,6.68
43,107,488.76,4.17
43,108,1984.76,22.29
43,109,1616.89,18.27
43,110,1912.44,21.34
43,111,1824.59,20.24
43,112,1523.26,16.7
43,113,2686.72,31.98
43,114,1545.13,15.6
44,1,1412.66,22.1
44,2,2479.58,37.88
44,3,1807,26.96
44,4,1484.6,24.15
44,5,1518.66,24.54
44,6,2468.79,38.24
44,7,1781.2,27.46
44,8,2135.91,32.17
44,9,1448.72,21.39
44,10,2058.85,30.38
44,11,1622.5,24.97
44,12,1816.05,26.79
44,13,1403.85,20.13
44,14,1323.08,15.42
44,15,1802.89,29.34
44,16,1393.51,16.85
44,17,1314.98,17.07
44,18,1299.32,18.01
44,19,2184.02,26.17
44,20,1704.1,24.55
44,21,2599.85,40.06
44,22,2421.82,36.94
44,23,1370.44,22.24
44,24,1914.25,26.92
44,25,1675.8,24.42
44,26,1990.9,30.01
44,27,1802.12,28.56
44,28,1698.46,26.34
44,29,2312.45,35.53
44,30,1588.57,26.33
44,31,1841.24,28.81
44,32,2281.11,36.52
44,33,1050.63,12.97
44,34,1291.76,16.45
44,35,1119.17,13.47
44,36,2005.65,28.76
44,37,1788.19,26.4
44,38,1885.91,26.83
44,39,2808.98,40.2
44,40,2905.27,43.04
44,41,1511.33,18.75
44,42,1629.84,20.51
44,43,2395.73,35.82
44,44,0,0
44,45,2392.24,34.87
44,46,2815.39,39.34
44,47,2735.3,41.02
44,48,2453.75,35.42
44,49,2638,36.61
44,50,2961.15,38.41
44,51,2633.57,37.49
44,52,2504.93,37.66
44,53,686.12,6.45
44,54,924.61,11.14
44,55,936.45,10.75
44,56,1551.78,20.86
44,57,2012.41,30.34
44,58,2371.77,34.35
44,59,2430.12,34.15
44,60,1138.18,15.8
44,61,2421.28,36.49
44,62,1097.56,11.53
44,63,1172.49,12.09
44,64,2798.93,43.17
44,65,2690.8,41.25
44,66,2103.47,30.42
44,67,2416.05,35.35
44,68,2386.25,37.92
44,69,2064.38,31.54
44,70,2295.1,34.06
44,71,1220.97,13.78
44,72,2648.33,40.72
44,73,2118.95,31.52
44,74,2576.12,37.17
44,75,2674.14,40.19
44,76,2854.02,39.78
44,77,3048.78,41.41
44,78,1329.59,14.85
44,79,1465.99,17.94
44,80,1778.57,27.98
44,81,2116.73,30.99
44,82,1378.18,17.8
44,83,1264.27,19.33
44,84,1282.94,19.8
44,85,1906.81,29.64
44,86,1669.61,26.87
44,87,1797.24,27.82
44,88,948.12,10.04
44,89,1520.95,18.57
44,90,1731.17,25.34
44,91,2017.65,30.14
44,92,1943.1,29.52
44,93,1986.12,29.88
44,94,2150.95,32.4
44,95,2009.45,30.29
44,96,2151.01,32.38
44,97,2534.02,40.79
44,98,2516.78,40.53
44,99,2275.36,33.36
44,100,1817.43,28.08
44,101,2738.94,41.92
44,102,884.2,5.91
44,103,2347.05,34.16
44,104,2269.03,30.24
44,105,2557.95,37.36
44,106,2092.1,31.64
44,107,2379.65,34.84
44,108,2327.19,33.71
44,109,2150.89,32.76
44,110,2523.45,35.4
44,111,2329.76,33.42
44,112,2411.41,37.86
44,113,3175.89,45.6
44,114,2286.46,33.63
45,1,1181.04,12.46
45,2,375.02,3.39
45,3,972.65,9.36
45,4,1026.86,10.58
45,5,1133.95,11.59
45,6,364.23,3.74
45,7,747.35,7.82
45,8,935.14,8.32
45,9,1355.22,13.35
45,10,940.8,7.9
45,11,1219.36,11.85
45,12,1189.15,10.67
45,13,1627.8,17.6
45,14,1844.46,18.47
45,15,1550.74,17.26
45,16,1927.54,22.04
45,17,1772.95,20.37
45,18,1627.86,18.32
45,19,2357.92,23.07
45,20,1175.6,11.56
45,21,495.29,5.57
45,22,317.26,2.44
45,23,1302.95,13.58
45,24,984.78,9.98
45,25,1570.83,15.57
45,26,1228.92,13.74
45,27,817.88,8.15
45,28,1009.88,10.29
45,29,530.75,4.69
45,30,1078.11,11.55
45,31,956.42,10.36
45,32,494.81,4.56
45,33,1923.13,20.22
45,34,1547.72,17.25
45,35,1946.68,21.11
45,36,935.54,9.11
45,37,1094.91,11.06
45,38,1044.38,9.87
45,39,1077.96,12.79
45,40,1566.37,19.51
45,41,1704.72,19.67
45,42,1335.88,13.08
45,43,1168.35,11.15
45,44,2758.54,34.61
45,45,0,0
45,46,1084.37,11.93
45,47,1161.11,14.73
45,48,1323.92,14.65
45,49,1751.8,18.4
45,50,1831.32,17.64
45,51,1411.32,17.65
45,52,829.15,7.69
45,53,2401.3,31.14
45,54,2074.86,27.88
45,55,2026.4,22.02
45,56,1349.27,12.66
45,57,932.59,8.07
45,58,1534.71,17.81
45,59,1324.94,14.72
45,60,1719.14,17.9
45,61,454.89,4.11
45,62,1998.8,25.59
45,63,2212.24,27.6
45,64,1460.02,19.64
45,65,1351.89,17.73
45,66,747.48,6.67
45,67,288.7,1.61
45,68,424.28,3.46
45,69,609.17,4.82
45,70,584.65,4.51
45,71,1923.66,24.09
45,72,910.45,9.66
45,73,1167.83,13.55
45,74,838.61,9.33
45,75,1381.92,17.21
45,76,1663.39,21.52
45,77,1858.14,23.15
45,78,2189.37,27.39
45,79,1896.75,21.12
45,80,1411.46,14.03
45,81,1442.71,14.52
45,82,1413.9,15.21
45,83,1476.97,16.93
45,84,1329.63,14.64
45,85,1215.68,13.33
45,86,1221.71,12.72
45,87,1221.88,13.31
45,88,2133.39,27.89
45,89,1620.87,15.99
45,90,1232.45,11.1
45,91,1139.8,10.42
45,92,1174.12,13.34
45,93,955.99,11.66
45,94,795.33,9.64
45,95,962.66,9.53
45,96,1313.95,15.84
45,97,438.2,5.04
45,98,623.28,6.24
45,99,1502.94,16.32
45,100,1048.46,11.9
45,101,634.38,7.43
45,102,2540.53,32.36
45,103,497.42,4.23
45,104,905.65,7.87
45,105,591.56,4.98
45,106,1214.24,11.91
45,107,1103.53,9.5
45,108,1227.42,13.47
45,109,931.95,11.31
45,110,1062.71,11.44
45,111,1139.65,13.28
45,112,673.53,6.8
45,113,1836.99,22.08
45,114,825.82,9.33
46,1,1550.2,20.11
46,2,974.37,12.59
46,3,1508.95,18.52
46,4,1457.04,18.72
46,5,1564.14,19.73
46,6,904.74,11.38
46,7,1283.65,16.99
46,8,1651.59,19.38
46,9,1835.2,23.29
46,10,1657.25,18.96
46,11,1722.01,20.62
46,12,1691.8,19.44
46,13,1996.95,25.25
46,14,2560.91,29.53
46,15,2267.18,28.32
46,16,2296.69,29.7
46,17,2142.11,28.02
46,18,1997.02,25.98
46,19,2727.07,30.72
46,20,1711.9,20.73
46,21,1094.63,14.77
46,22,983.47,12.97
46,23,1672.11,21.23
46,24,1493.27,17.61
46,25,1968.43,23.4
46,26,1173.83,11.43
46,27,1354.18,17.31
46,28,1316.62,17.14
46,29,877.68,10.87
46,30,1377.29,13.87
46,31,1066.69,14.96
46,32,643.01,8.01
46,33,2296.26,30.8
46,34,2170.55,25.96
46,35,2569.51,29.83
46,36,1542.29,18.18
46,37,1631.21,20.22
46,38,1760.83,20.93
46,39,221.23,1.99
46,40,875.51,10.1
46,41,2421.17,30.73
46,42,2052.32,24.13
46,43,1884.8,22.2
46,44,3127.7,42.26
46,45,1067.44,11.94
46,46,0,0
46,47,470.26,5.31
46,48,859.46,7.81
46,49,1144.4,13.99
46,50,1203.22,11.11
46,51,735.91,8.75
46,52,688.22,7.39
46,53,2770.46,38.79
46,54,2444.02,35.53
46,55,2420.75,33.47
46,56,1851.92,21.43
46,57,1649.04,19.12
46,58,1114.55,10.48
46,59,860.47,7.88
46,60,2100.97,27.84
46,61,1171.34,15.16
46,62,2367.95,33.24
46,63,2581.4,35.25
46,64,769.17,10.22
46,65,661.04,8.31
46,66,1140.8,14.08
46,67,979.86,11.06
46,68,748.15,9.4
46,69,1228.36,14.61
46,70,1079.36,13.03
46,71,2292.81,31.74
46,72,571.89,4.23
46,73,1019.77,8.88
46,74,348.34,2.58
46,75,691.06,7.79
46,76,972.53,12.1
46,77,1167.29,13.74
46,78,2558.53,35.05
46,79,2265.91,28.77
46,80,2127.91,25.09
46,81,2159.15,25.58
46,82,2036.73,23.93
46,83,1846.12,24.58
46,84,1698.79,22.29
46,85,1328.55,13.95
46,86,1516.59,15.79
46,87,1334.74,13.93
46,88,2502.54,35.54
46,89,2337.32,27.05
46,90,1948.9,22.16
46,91,1856.24,21.48
46,92,1138.45,11.11
46,93,1030.31,13.74
46,94,869.65,11.72
46,95,1160.4,13.79
46,96,1068.87,10.07
46,97,914.93,12.3
46,98,897.69,12.04
46,99,1349.99,12.31
46,100,1148.49,12.05
46,101,1167.09,15.25
46,102,2909.69,40.02
46,103,1213.86,15.29
46,104,1524.84,17.66
46,105,1308.01,16.04
46,106,1930.69,22.97
46,107,1819.97,20.56
46,108,762.95,6.64
46,109,796.44,7.55
46,110,557.45,4.43
46,111,806.99,7.29
46,112,680.04,7.67
46,113,1146.13,12.66
46,114,683.57,5.69
47,1,1498.79,16.81
47,2,953.67,13.69
47,3,1488.26,19.63
47,4,1405.63,15.42
47,5,1486.02,15.66
47,6,884.04,12.48
47,7,1262.95,18.09
47,8,1630.89,20.49
47,9,1783.79,19.99
47,10,1636.55,20.07
47,11,1701.31,21.73
47,12,1671.1,20.54
47,13,1945.54,21.95
47,14,2540.21,30.63
47,15,2246.49,29.42
47,16,2245.28,26.4
47,17,2090.69,24.72
47,18,1945.6,22.68
47,19,2675.66,27.42
47,20,1691.21,21.83
47,21,1073.94,15.87
47,22,962.77,14.07
47,23,1620.69,17.93
47,24,1472.57,18.72
47,25,1917.01,20.1
47,26,1044,11.31
47,27,1333.48,18.42
47,28,1265.2,13.84
47,29,856.98,11.98
47,30,1247.45,13.75
47,31,1015.27,11.66
47,32,622.31,9.12
47,33,2244.85,27.5
47,34,2149.86,27.07
47,35,2548.81,30.93
47,36,1521.59,19.29
47,37,1610.51,21.33
47,38,1740.13,22.04
47,39,284.13,2.44
47,40,670.27,8.48
47,41,2400.47,31.83
47,42,2031.63,25.24
47,43,1864.1,23.31
47,44,3076.28,38.96
47,45,1046.74,13.04
47,46,460.03,4.17
47,47,0,0
47,48,719.96,10.24
47,49,939.15,12.37
47,50,997.97,9.49
47,51,530.66,7.13
47,52,667.52,8.49
47,53,2719.05,35.49
47,54,2392.61,32.23
47,55,2369.33,30.17
47,56,1831.22,22.53
47,57,1628.34,20.23
47,58,984.72,10.36
47,59,730.64,7.76
47,60,2049.56,24.54
47,61,1150.64,16.27
47,62,2316.54,29.94
47,63,2529.99,31.95
47,64,563.92,8.6
47,65,455.79,6.69
47,66,1120.1,15.19
47,67,959.16,12.16
47,68,727.45,10.51
47,69,1207.66,15.72
47,70,1058.66,14.14
47,71,2241.4,28.45
47,72,621.93,7.13
47,73,898.19,8.65
47,74,363.81,4.53
47,75,485.81,6.17
47,76,767.28,10.48
47,77,962.04,12.12
47,78,2507.11,31.75
47,79,2214.5,25.47
47,80,2107.21,26.19
47,81,2138.46,26.68
47,82,2016.04,25.03
47,83,1794.71,21.28
47,84,1647.38,18.99
47,85,1198.71,13.83
47,86,1386.76,15.68
47,87,1204.91,13.81
47,88,2451.13,32.24
47,89,2316.62,28.15
47,90,1928.2,23.27
47,91,1835.55,22.58
47,92,1008.61,10.99
47,93,958.7,10.45
47,94,802.01,8.42
47,95,1092.76,10.48
47,96,939.04,9.95
47,97,894.23,13.41
47,98,876.99,13.15
47,99,1220.16,12.19
47,100,1018.66,11.93
47,101,1146.39,16.36
47,102,2858.28,36.72
47,103,1193.17,16.39
47,104,1504.14,18.77
47,105,1287.31,17.14
47,106,1909.99,24.08
47,107,1799.28,21.67
47,108,633.12,6.52
47,109,674.86,7.32
47,110,427.61,4.31
47,111,685.41,7.06
47,112,659.34,8.77
47,113,940.88,11.04
47,114,553.73,5.57
48,1,1407.96,15.42
48,2,1227.25,16.11
48,3,1410.28,14.93
48,4,1199.89,12.15
48,5,1127.7,11.1
48,6,1157.62,14.9
48,7,1146.51,12.11
48,8,1904.47,22.9
48,9,1692.97,18.6
48,10,1882.07,20.03
48,11,1663.16,18.57
48,12,1692.85,18.48
48,13,1780.47,17.04
48,14,2548.36,29.51
48,15,2191.16,27.36
48,16,2135.04,22.92
48,17,1980.45,21.25
48,18,1835.37,19.2
48,19,2510.59,22.51
48,20,1613.23,17.13
48,21,1347.52,18.29
48,22,1236.35,16.49
48,23,1381.31,13.35
48,24,1501.94,16.34
48,25,1604.23,16.96
48,26,685.68,6.75
48,27,1270.73,13.88
48,28,1058.74,10.29
48,29,1112.89,10.95
48,30,889.13,9.19
48,31,886.79,9.5
48,32,895.89,11.53
48,33,2134.61,24.02
48,34,2085.3,24.34
48,35,2474.51,27.87
48,36,1604.75,17.8
48,37,1532.54,16.63
48,38,1834.91,21.34
48,39,779.71,9.04
48,40,671.39,8.64
48,41,2345.14,29.77
48,42,2019.29,23.58
48,43,2137.68,25.72
48,44,2966.04,35.49
48,45,1320.32,15.46
48,46,923.34,8.9
48,47,501.41,6.63
48,48,0,0
48,49,530.41,4.38
48,50,526.56,3.23
48,51,198.98,2.31
48,52,941.1,10.91
48,53,2608.81,32.02
48,54,2282.37,28.76
48,55,2259.09,26.7
48,56,1856.92,20.58
48,57,1901.92,22.64
48,58,357.63,3.29
48,59,206.79,1.77
48,60,1939.32,21.07
48,61,1424.22,18.68
48,62,2206.3,26.47
48,63,2419.75,28.48
48,64,565.04,8.77
48,65,456.91,6.86
48,66,1300.12,13
48,67,1232.74,14.58
48,68,1001.03,12.92
48,69,1443.02,15.27
48,70,1321.89,13.45
48,71,2131.16,24.97
48,72,942.5,10.6
48,73,578.88,5.16
48,74,698,7.46
48,75,440.25,5.79
48,76,749.48,10.2
48,77,944.24,11.83
48,78,2396.88,28.28
48,79,2072.79,20.71
48,80,2166.84,26
48,81,2309.81,26.94
48,82,1951.48,22.3
48,83,1684.47,17.81
48,84,1556.55,17.6
48,85,840.39,9.27
48,86,1028.44,11.12
48,87,846.58,9.26
48,88,2340.89,28.77
48,89,2324.77,27.03
48,90,2049.65,22.36
48,91,1956.32,22.37
48,92,650.29,6.44
48,93,825.1,7.72
48,94,929.47,8.46
48,95,1141.79,10.4
48,96,430.95,3.88
48,97,1167.81,15.82
48,98,1150.57,15.56
48,99,642.72,5.65
48,100,660.34,7.38
48,101,1419.97,18.77
48,102,2748.04,33.24
48,103,1466.75,18.81
48,104,1747.79,17.92
48,105,1560.89,19.56
48,106,2026.94,23.86
48,107,2072.86,24.08
48,108,248.2,2.5
48,109,675.16,6.05
48,110,461.49,4.22
48,111,495.63,4.58
48,112,932.92,11.19
48,113,942.01,11.21
48,114,805.5,7.85
49,1,1600.56,16.85
49,2,1631.94,19.09
49,3,1602.88,16.36
49,4,1392.49,13.59
49,5,1320.3,12.54
49,6,1562.31,17.88
49,7,1339.11,13.55
49,8,2133.3,22.35
49,9,1885.56,20.03
49,10,2074.67,21.47
