O,D,Walk_time,Walk_dist
10,53,15204.84,21.12
10,54,11259.09,15.64
10,55,10044.61,13.95
10,56,3664.41,5.09
10,57,1323.55,1.84
10,58,12433.64,17.27
10,59,11460.56,15.92
10,60,6963.32,9.67
10,61,4616.44,6.41
10,62,11289.13,15.68
10,63,12809.46,17.79
10,64,17719.29,24.61
10,65,16594.94,23.05
10,66,5017.8,6.97
10,67,5761.02,8
10,68,7033.27,9.77
10,69,3577.49,4.97
10,70,4664.67,6.48
10,71,10499.38,14.58
10,72,10451.21,14.52
10,73,9353.99,12.99
10,74,9638.3,13.39
10,75,15554.5,21.6
10,76,16410.75,22.79
10,77,17731.46,24.63
10,78,12425.39,17.26
10,79,9275.28,12.88
10,80,5289.69,7.35
10,81,5818.25,8.08
10,82,5143.69,7.14
10,83,7798.08,10.83
10,84,6214.81,8.63
10,85,9513.13,13.21
10,86,7271.02,10.1
10,87,8371.95,11.63
10,88,13213.28,18.35
10,89,7197.71,10
10,90,3599.89,5
10,91,2671.42,3.71
10,92,9199.8,12.78
10,93,7926.5,11.01
10,94,6643.95,9.23
10,95,6579.27,9.14
10,96,10444.54,14.51
10,97,7221.48,10.03
10,98,8279.82,11.5
10,99,11069.19,15.37
10,100,8794.2,12.21
10,101,9441.55,13.11
10,102,15855.39,22.02
10,103,3572.9,4.96
10,104,1611.98,2.24
10,105,3826.7,5.31
10,106,3972.48,5.52
10,107,6141.71,8.53
10,108,11319,15.72
10,109,8521.59,11.84
10,110,11378.5,15.8
10,111,9719.44,13.5
10,112,9484.41,13.17
10,113,19332.33,26.85
10,114,8004.11,11.12
11,1,2778.19,3.86
11,2,10896.79,15.13
11,3,4041.98,5.61
11,4,4033.27,5.6
11,5,5305.48,7.37
11,6,10339.35,14.36
11,7,5100.24,7.08
11,8,7173.48,9.96
11,9,1455.9,2.02
11,10,4601.1,6.39
11,11,0,0
11,12,2195.37,3.05
11,13,4953.26,6.88
11,14,9556.45,13.27
11,15,7789.19,10.82
11,16,7062.55,9.81
11,17,5767.79,8.01
11,18,3472.22,4.82
11,19,10098.82,14.03
11,20,1728.95,2.4
11,21,11989.73,16.65
11,22,10038.04,13.94
11,23,3639.79,5.06
11,24,2981.14,4.14
11,25,4248.9,5.9
11,26,8660.31,12.03
11,27,4229.21,5.87
11,28,5877.67,8.16
11,29,7788.84,10.82
11,30,5932,8.24
11,31,6945.13,9.65
11,32,10298.84,14.3
11,33,6897.37,9.58
11,34,5782.13,8.03
11,35,8424.5,11.7
11,36,3333.1,4.63
11,37,1794.65,2.49
11,38,3039.46,4.22
11,39,13833.88,19.21
11,40,18347.65,25.48
11,41,9618.07,13.36
11,42,5540.35,7.7
11,43,9245.79,12.84
11,44,17334.28,24.08
11,45,8758.74,12.17
11,46,12810.2,17.79
11,47,13641.24,18.95
11,48,12727.19,17.68
11,49,13190.2,18.32
11,50,14099.19,19.58
11,51,13825.42,19.2
11,52,10236.32,14.22
11,53,13693.23,19.02
11,54,10415.46,14.47
11,55,9286.59,12.9
11,56,2597.21,3.61
11,57,5724.6,7.95
11,58,11962.55,16.61
11,59,11730.89,16.29
11,60,4938.56,6.86
11,61,9227.13,12.82
11,62,9636.22,13.38
11,63,10817.33,15.02
11,64,17161.15,23.84
11,65,16991.06,23.6
11,66,5452.35,7.57
11,67,8509.77,11.82
11,68,9794.9,13.6
11,69,5641.99,7.84
11,70,6949.4,9.65
11,71,8611.9,11.96
11,72,12544.61,17.42
11,73,9332.01,12.96
11,74,11434.83,15.88
11,75,15950.62,22.15
11,76,15932.44,22.13
11,77,17253.15,23.96
11,78,9887.52,13.73
11,79,6367.69,8.84
11,80,6980.5,9.7
11,81,7509.07,10.43
11,82,4349.46,6.04
11,83,4282.73,5.95
11,84,2718.26,3.78
11,85,8010.45,11.13
11,86,5810.29,8.07
11,87,6868.26,9.54
11,88,11982.71,16.64
11,89,7609.37,10.57
11,90,4335.28,6.02
11,91,4559.21,6.33
11,92,8079.9,11.22
11,93,7810.85,10.85
11,94,7760.19,10.78
11,95,6675.33,9.27
11,96,9973.46,13.85
11,97,11832.17,16.43
11,98,12476.02,17.33
11,99,10368.31,14.4
11,100,7350.92,10.21
11,101,14052.23,19.52
11,102,14343.77,19.92
11,103,6891.82,9.57
11,104,5078.74,7.05
11,105,8437.39,11.72
11,106,6603.6,9.17
11,107,10768.61,14.96
11,108,11490,15.96
11,109,8903.29,12.37
11,110,12036.33,16.72
11,111,10115.85,14.05
11,112,11577.82,16.08
11,113,19417.07,26.97
11,114,9500.64,13.2
12,1,3603.32,5
12,2,8773.92,12.19
12,3,3727.11,5.18
12,4,4696.2,6.52
12,5,5780.48,8.03
12,6,8649.85,12.01
12,7,4892.78,6.8
12,8,5069.58,7.04
12,9,3067.34,4.26
12,10,2506.69,3.48
12,11,2195.37,3.05
12,12,0,0
12,13,6247.26,8.68
12,14,9928.23,13.79
12,15,7690.28,10.68
12,16,7964.41,11.06
12,17,6843.77,9.51
12,18,4327.51,6.01
12,19,11476.25,15.94
12,20,2227.74,3.09
12,21,9866.86,13.7
12,22,7915.17,10.99
12,23,4494.13,6.24
12,24,2150.04,2.99
12,25,5380.02,7.47
12,26,9116.73,12.66
12,27,3278.17,4.55
12,28,6154.19,8.55
12,29,6105.73,8.48
12,30,6388.42,8.87
12,31,7221.65,10.03
12,32,8615.72,11.97
12,33,7557.89,10.5
12,34,6875.87,9.55
12,35,9216.33,12.8
12,36,1551.56,2.15
12,37,1871.45,2.6
12,38,2295.41,3.19
12,39,12160.18,16.89
12,40,17687.45,24.57
12,41,9912.36,13.77
12,42,5682.85,7.89
12,43,7141.89,9.92
12,44,17994.8,24.99
12,45,7069.24,9.82
12,46,11136.49,15.47
12,47,12158.8,16.89
12,48,11973.11,16.63
12,49,13424.13,18.64
12,50,14130.4,19.63
12,51,13165.22,18.29
12,52,8553.2,11.88
12,53,14353.75,19.94
12,54,11207.29,15.57
12,55,9992.81,13.88
12,56,2764.62,3.84
12,57,3986.97,5.54
12,58,12093,16.8
12,59,11119.93,15.44
12,60,5599.08,7.78
12,61,7104.26,9.87
12,62,10281.44,14.28
12,63,11868.42,16.48
12,64,17298.83,24.03
12,65,16330.86,22.68
12,66,4646,6.45
12,67,6834.61,9.49
12,68,8070.54,11.21
12,69,3917.63,5.44
12,70,5225.04,7.26
12,71,9377,13.02
12,72,10861.5,15.09
12,73,9013.36,12.52
12,74,9761.12,13.56
12,75,15290.42,21.24
12,76,16070.12,22.32
12,77,17390.83,24.15
12,78,11264.95,15.65
12,79,7745.12,10.76
12,80,6414.95,8.91
12,81,6943.51,9.64
12,82,5091.89,7.07
12,83,5878.92,8.17
12,84,4372.54,6.07
12,85,8466.87,11.76
12,86,6190.03,8.6
12,87,7324.67,10.17
12,88,12402.21,17.23
12,89,7903.65,10.98
12,90,4280.14,5.94
12,91,3800.74,5.28
12,92,8536.32,11.86
12,93,7585.87,10.54
12,94,6303.32,8.75
12,95,6238.64,8.66
12,96,10103.91,14.03
12,97,9709.3,13.49
12,98,10622.35,14.75
12,99,10824.73,15.03
12,100,7807.34,10.84
12,101,11929.36,16.57
12,102,15004.29,20.84
12,103,4829.08,6.71
12,104,2994.52,4.16
12,105,6314.52,8.77
12,106,5201.41,7.22
12,107,8664.71,12.03
12,108,10697.55,14.86
12,109,8180.96,11.36
12,110,11114.42,15.44
12,111,9378.81,13.03
12,112,9894.7,13.74
12,113,19068.25,26.48
12,114,7826.94,10.87
13,1,3310.47,4.6
13,2,13713.2,19.05
13,3,5773.48,8.02
13,4,4232.34,5.88
13,5,4345.31,6.04
13,6,13293.46,18.46
13,7,6886.46,9.56
13,8,10841.53,15.06
13,9,3653.53,5.07
13,10,8380.73,11.64
13,11,4953.26,6.88
13,12,6247.26,8.68
13,13,0,0
13,14,9479.78,13.17
13,15,8999.3,12.5
13,16,4477.61,6.22
13,17,3205.78,4.45
13,18,2865.1,3.98
13,19,6444.65,8.95
13,20,4560.3,6.33
13,21,15604.28,21.67
13,22,12994.13,18.05
13,23,2687.18,3.73
13,24,6061.41,8.42
13,25,2843.94,3.95
13,26,8264.33,11.48
13,27,6955.59,9.66
13,28,6182.66,8.59
13,29,10744.86,14.92
13,30,5565.43,7.73
13,31,7727.25,10.73
13,32,13433.27,18.66
13,33,6056.97,8.41
13,34,5705.46,7.92
13,35,8347.83,11.59
13,36,6947.65,9.65
13,37,4874.92,6.77
13,38,6819.09,9.47
13,39,14196.15,19.72
13,40,17975.64,24.97
13,41,10547.22,14.65
13,42,6652.85,9.24
13,43,12863.64,17.87
13,44,14148.77,19.65
13,45,11712.85,16.27
13,46,13837.62,19.22
13,47,14071.65,19.54
13,48,12355.18,17.16
13,49,12818.19,17.8
13,50,13727.18,19.07
13,51,13453.41,18.69
13,52,12953.27,17.99
13,53,11396.38,15.83
13,54,9835.33,13.66
13,55,8098.02,11.25
13,56,4980.35,6.92
13,57,9459.05,13.14
13,58,11590.54,16.1
13,59,11358.88,15.78
13,60,3832.82,5.32
13,61,12841.68,17.84
13,62,7035.34,9.77
13,63,7312.93,10.16
13,64,16789.14,23.32
13,65,16619.05,23.08
13,66,8178.73,11.36
13,67,11463.88,15.92
13,68,12749.02,17.71
13,69,9065.23,12.59
13,70,9993.58,13.88
13,71,5248.32,7.29
13,72,14593.99,20.27
13,73,9312.89,12.93
13,74,12632.7,17.55
13,75,15578.61,21.64
13,76,15560.43,21.61
13,77,16881.14,23.45
13,78,6246.47,8.68
13,79,2671.86,3.71
13,80,8650.6,12.01
13,81,10436.24,14.49
13,82,5003.2,6.95
13,83,892.35,1.24
13,84,2397.06,3.33
13,85,7476.17,10.38
13,86,5155.94,7.16
13,87,6333.98,8.8
13,88,8991.02,12.49
13,89,8487.38,11.79
13,90,6496.11,9.02
13,91,8297.2,11.52
13,92,8034.11,11.16
13,93,9066.39,12.59
13,94,10124.29,14.06
13,95,8600.67,11.95
13,96,9601.45,13.34
13,97,14685.68,20.4
13,98,15430.13,21.43
13,99,9972.33,13.85
13,100,6996.39,9.72
13,101,16868.64,23.43
13,102,11158.27,15.5
13,103,10626.2,14.76
13,104,8693.29,12.07
13,105,12051.93,16.74
13,106,10338.05,14.36
13,107,14548.24,20.21
13,108,11167.23,15.51
13,109,10178.25,14.14
13,110,12408.51,17.23
13,111,10223.36,14.2
13,112,14294.77,19.85
13,113,19045.06,26.45
13,114,11933.64,16.57
14,1,10907.72,15.15
14,2,14868.29,20.65
14,3,12695.04,17.63
14,4,12222.69,16.98
14,5,12740.07,17.69
14,6,14937.75,20.75
14,7,13997.24,19.44
14,8,10497.43,14.58
14,9,8316.65,11.55
14,10,9222.29,12.81
14,11,9556.45,13.27
14,12,9928.23,13.79
14,13,9479.78,13.17
14,14,0,0
14,15,5491.67,7.63
14,16,7296.18,10.13
14,17,7312.03,10.16
14,18,6912.49,9.6
14,19,11872.75,16.49
14,20,10995.68,15.27
14,21,15959.21,22.17
14,22,14009.54,19.46
14,23,11045.94,15.34
14,24,11100.7,15.42
14,25,11386.97,15.82
14,26,16635.51,23.11
14,27,12228.83,16.98
14,28,14234.86,19.77
14,29,14378.08,19.97
14,30,13901.55,19.31
14,31,15302.32,21.25
14,32,16486.82,22.9
14,33,4622.39,6.42
14,34,3811.38,5.29
14,35,2614.45,3.63
14,36,10095.91,14.02
14,37,10744.74,14.92
14,38,8018.91,11.14
14,39,20745.09,28.81
14,40,26322.84,36.56
14,41,2845.84,3.95
14,42,4666.78,6.48
14,43,12519.54,17.39
14,44,11553.48,16.05
14,45,13611.3,18.9
14,46,19721.4,27.39
14,47,20743.72,28.81
14,48,20702.38,28.75
14,49,21165.4,29.4
14,50,22074.39,30.66
14,51,21800.62,30.28
14,52,16850.64,23.4
14,53,7912.44,10.99
14,54,3946.98,5.48
14,55,4208.56,5.85
14,56,7300.54,10.14
14,57,9114.95,12.66
14,58,19937.74,27.69
14,59,19706.09,27.37
14,60,6260.81,8.7
14,61,13198.63,18.33
14,62,5901.37,8.2
14,63,6186.99,8.59
14,64,25136.35,34.91
14,65,24966.25,34.68
14,66,13596.66,18.88
14,67,14343.21,19.92
14,68,15797.71,21.94
14,69,12285.23,17.06
14,70,13372.41,18.57
14,71,6515.8,9.05
14,72,19158.94,26.61
14,73,17317.53,24.05
14,74,18346.03,25.48
14,75,23925.81,33.23
14,76,23907.64,33.21
14,77,25228.35,35.04
14,78,7459.17,10.36
14,79,8443.02,11.73
14,80,6606.81,9.18
14,81,8459.04,11.75
14,82,5424.21,7.53
14,83,8614.3,11.96
14,84,9025.12,12.54
14,85,15751.21,21.88
14,86,13459.12,18.69
14,87,14609.02,20.29
14,88,6390.55,8.88
14,89,2119.62,2.94
14,90,6070.88,8.43
14,91,7953.1,11.05
14,92,16055.1,22.3
14,93,16168.04,22.46
14,94,15253.97,21.19
14,95,15189.29,21.1
14,96,17948.65,24.93
14,97,15803.67,21.95
14,98,16862.01,23.42
14,99,18343.5,25.48
14,100,15320.48,21.28
14,101,18023.73,25.03
14,102,8562.98,11.89
14,103,12155.09,16.88
14,104,10571.21,14.68
14,105,12408.89,17.23
14,106,9993.95,13.88
14,107,14446.75,20.07
14,108,19514.43,27.1
14,109,17260.47,23.97
14,110,20086.24,27.9
14,111,18224.38,25.31
14,112,18192.14,25.27
14,113,27392.26,38.05
14,114,16711.84,23.21
15,1,9503.07,13.2
15,2,12101.86,16.81
15,3,10303.88,14.31
15,4,10765.12,14.95
15,5,11683.47,16.23
15,6,12171.32,16.9
15,7,11469.56,15.93
15,8,7068.59,9.82
15,9,6543.78,9.09
15,10,6623.56,9.2
15,11,7789.19,10.82
15,12,7690.28,10.68
15,13,8999.3,12.5
15,14,5491.67,7.63
15,15,0,0
15,16,8449.95,11.74
15,17,7926.15,11.01
15,18,6338.64,8.8
15,19,12786.05,17.76
15,20,8759.1,12.17
15,21,13192.78,18.32
15,22,11243.11,15.62
15,23,9989.35,13.87
15,24,8726.82,12.12
15,25,10330.38,14.35
15,26,15392.16,21.38
15,27,9854.95,13.69
15,28,12609.52,17.51
15,29,12140.13,16.86
15,30,12663.85,17.59
15,31,13676.98,19
15,32,13837.82,19.22
15,33,6493.33,9.02
15,34,4666.07,6.48
15,35,6856.19,9.52
15,36,7645.94,10.62
15,37,8576.24,11.91
15,38,5509.2,7.65
15,39,18507.14,25.7
15,40,24264.22,33.7
15,41,2699.77,3.75
15,42,2489.36,3.46
15,43,9090.69,12.63
15,44,16438.43,22.83
15,45,10844.87,15.06
15,46,17483.45,24.28
15,47,18505.77,25.7
15,48,18549.89,25.76
15,49,19922.05,27.67
15,50,20831.04,28.93
15,51,19741.99,27.42
15,52,14612.7,20.3
15,53,12797.38,17.77
15,54,8851.62,12.29
15,55,7637.14,10.61
15,56,5219.56,7.25
15,57,5793.71,8.05
15,58,18694.4,25.96
15,59,17696.71,24.58
15,60,6776.88,9.41
15,61,10432.2,14.49
15,62,8935.58,12.41
15,63,10421.89,14.48
15,64,23893,33.19
15,65,22907.63,31.82
15,66,11222.78,15.59
15,67,11576.78,16.08
15,68,12849.03,17.85
15,69,10047.28,13.95
15,70,11134.46,15.46
15,71,8701.61,12.09
15,72,16920.99,23.5
15,73,15590.13,21.65
15,74,16108.08,22.37
15,75,21867.19,30.37
15,76,22664.29,31.48
15,77,23985,33.31
15,78,10791.34,14.99
15,79,9088.83,12.62
15,80,1576.24,2.19
15,81,3520.35,4.89
15,82,4957.24,6.89
15,83,8133.81,11.3
15,84,7834.29,10.88
15,85,14742.3,20.48
15,86,12402.53,17.23
15,87,13600.11,18.89
15,88,10805.82,15.01
15,89,4225.61,5.87
15,90,3526.21,4.9
15,91,4397.99,6.11
15,92,14811.75,20.57
15,93,14162.64,19.67
15,94,12880.09,17.89
15,95,12815.41,17.8
15,96,16705.3,23.2
15,97,13037.24,18.11
15,98,14095.58,19.58
15,99,17100.16,23.75
15,100,14082.77,19.56
15,101,15257.3,21.19
15,102,13447.92,18.68
15,103,9388.66,13.04
15,104,8084.88,11.23
15,105,9642.46,13.39
15,106,6448.57,8.96
15,107,11017.91,15.3
15,108,17274.32,23.99
15,109,14757.73,20.5
15,110,17691.2,24.57
15,111,15955.58,22.16
15,112,15306.6,21.26
15,113,25645.03,35.62
15,114,14473.89,20.1
16,1,7143.35,9.92
16,2,15416.71,21.41
16,3,9331.33,12.96
16,4,8264.77,11.48
16,5,8822.93,12.25
16,6,15396,21.38
16,7,10633.53,14.77
16,8,11229.49,15.6
16,9,5606.65,7.79
16,10,9149.48,12.71
16,11,7062.55,9.81
16,12,7964.41,11.06
16,13,4477.61,6.22
16,14,7296.18,10.13
16,15,8449.95,11.74
16,16,0,0
16,17,1467.02,2.04
16,18,4284.96,5.95
16,19,5780.38,8.03
16,20,7631.98,10.6
16,21,16509.65,22.93
16,22,14557.96,20.22
16,23,7164.79,9.95
16,24,9133.09,12.69
16,25,7321.56,10.17
16,26,12741.95,17.7
16,27,10027.27,13.93
16,28,10223.16,14.2
16,29,13547.53,18.82
16,30,10043.04,13.95
16,31,11767.75,16.34
16,32,15656.27,21.75
16,33,3243.32,4.5
16,34,3776.86,5.25
16,35,5786.1,8.04
16,36,9265.36,12.87
16,37,7946.59,11.04
16,38,7478.04,10.39
16,39,18236.65,25.33
16,40,22453.25,31.19
16,41,8750.84,12.15
16,42,6554.9,9.1
16,43,13251.6,18.41
16,44,12789.13,17.76
16,45,13815.38,19.19
16,46,17878.12,24.83
16,47,18112.15,25.16
16,48,16832.79,23.38
16,49,17295.81,24.02
16,50,18204.8,25.28
16,51,17931.03,24.9
16,52,16020.09,22.25
16,53,9148.08,12.71
16,54,7010.78,9.74
16,55,5331.13,7.4
16,56,6072.79,8.43
16,57,9847.01,13.68
16,58,16068.15,22.32
16,59,15836.5,22
16,60,2588.54,3.6
16,61,13747.05,19.09
16,62,4311.12,5.99
16,63,5117.69,7.11
16,64,21266.76,29.54
16,65,21096.66,29.3
16,66,11250.41,15.63
16,67,13580.75,18.86
16,68,14967.16,20.79
16,69,11454.68,15.91
16,70,12541.86,17.42
16,71,2900.78,4.03
16,72,18328.39,25.46
16,73,13359.6,18.56
16,74,16673.2,23.16
16,75,20056.23,27.86
16,76,20038.05,27.83
16,77,21358.76,29.67
16,78,4274.83,5.94
16,79,2199.92,3.06
16,80,8614.34,11.96
16,81,10399.98,14.44
16,82,4047.97,5.62
16,83,3939.01,5.47
16,84,5445.71,7.56
16,85,11953.79,16.6
16,86,9633.56,13.38
16,87,10811.6,15.02
16,88,6817.31,9.47
16,89,6558.78,9.11
16,90,6576.98,9.13
16,91,8685.16,12.06
16,92,12097.18,16.8
16,93,12804.33,17.78
16,94,13558.25,18.83
16,95,12347.74,17.15
16,96,14079.06,19.55
16,97,16352.09,22.71
16,98,17368.49,24.12
16,99,14449.94,20.07
16,100,11474,15.94
16,101,18572.15,25.79
16,102,9798.63,13.61
16,103,11575.22,16.08
16,104,9740.66,13.53
16,105,12957.31,18
16,106,10726.01,14.9
16,107,15178.81,21.08
16,108,15644.84,21.73
16,109,13896.77,19.3
16,110,16449.01,22.85
16,111,14266.46,19.81
16,112,17361.59,24.11
16,113,23522.67,32.67
16,114,15412.34,21.41
17,1,5848.6,8.12
17,2,14379.83,19.97
17,3,8036.58,11.16
17,4,6970.02,9.68
17,5,7551.09,10.49
17,6,14359.11,19.94
17,7,9338.78,12.97
17,8,10192.61,14.16
17,9,4311.9,5.99
17,10,8112.6,11.27
17,11,5767.79,8.01
17,12,6843.77,9.51
17,13,3205.78,4.45
17,14,7312.03,10.16
17,15,7926.15,11.01
17,16,1467.02,2.04
17,17,0,0
17,18,2957.53,4.11
17,19,5032.87,6.99
17,20,6337.23,8.8
17,21,15472.77,21.49
17,22,13521.08,18.78
17,23,5892.96,8.18
17,24,7838.33,10.89
17,25,6049.72,8.4
17,26,11382.83,15.81
17,27,8732.52,12.13
17,28,8928.41,12.4
17,29,12510.65,17.38
17,30,8648.88,12.01
17,31,10473,14.55
17,32,14619.39,20.3
17,33,3259.17,4.53
17,34,3573.16,4.96
17,35,5801.95,8.06
17,36,8228.48,11.43
17,37,6651.84,9.24
17,38,6441.15,8.95
17,39,16941.9,23.53
17,40,21070.17,29.26
17,41,8512.08,11.82
17,42,5518.01,7.66
17,43,12214.71,16.97
17,44,12631.82,17.54
17,45,12778.5,17.75
17,46,16583.37,23.03
17,47,16817.4,23.36
17,48,15449.71,21.46
17,49,15912.72,22.1
17,50,16821.71,23.36
17,51,16547.94,22.98
17,52,14983.21,20.81
17,53,8990.77,12.49
17,54,7026.63,9.76
17,55,5333.53,7.41
17,56,5035.9,6.99
17,57,8810.13,12.24
17,58,14685.07,20.4
17,59,14453.42,20.07
17,60,1551.66,2.16
17,61,12710.17,17.65
17,62,4313.51,5.99
17,63,5585.78,7.76
17,64,19883.68,27.62
17,65,19713.58,27.38
17,66,9955.66,13.83
17,67,12543.87,17.42
17,68,13930.28,19.35
17,69,10417.8,14.47
17,70,11504.97,15.98
17,71,3368.87,4.68
17,72,17291.51,24.02
17,73,12064.85,16.76
17,74,15378.45,21.36
17,75,18673.14,25.94
17,76,18654.96,25.91
17,77,19975.67,27.74
17,78,4742.92,6.59
17,79,1320.97,1.83
17,80,7577.45,10.52
17,81,9363.09,13
17,82,3011.09,4.18
17,83,2767.14,3.84
17,84,4150.96,5.77
17,85,10498.54,14.58
17,86,8361.72,11.61
17,87,9356.34,13
17,88,6660,9.25
17,89,6355.08,8.83
17,90,5540.1,7.69
17,91,7648.27,10.62
17,92,10802.42,15
17,93,11509.58,15.99
17,94,12263.5,17.03
17,95,11052.99,15.35
17,96,12695.98,17.63
17,97,15315.21,21.27
17,98,16331.61,22.68
17,99,13090.83,18.18
17,100,10067.8,13.98
17,101,17535.27,24.35
17,102,9641.31,13.39
17,103,10538.33,14.64
17,104,8703.78,12.09
17,105,11920.42,16.56
17,106,9689.13,13.46
17,107,14141.93,19.64
17,108,14261.76,19.81
17,109,12602.01,17.5
17,110,15154.26,21.05
17,111,12971.71,18.02
17,112,16324.71,22.67
17,113,22139.59,30.75
17,114,14026.6,19.48
18,1,4127.08,5.73
18,2,12369.43,17.18
18,3,5914.4,8.21
18,4,5442.05,7.56
18,5,5959.43,8.28
18,6,12348.72,17.15
18,7,7216.6,10.02
18,8,8342.59,11.59
18,9,2016.32,2.8
18,10,6102.21,8.48
18,11,3472.22,4.82
18,12,4327.51,6.01
18,13,2865.1,3.98
18,14,6912.49,9.6
18,15,6338.64,8.8
18,16,4284.96,5.95
18,17,2957.53,4.11
18,18,0,0
18,19,7367.67,10.23
18,20,4215.05,5.85
18,21,13462.38,18.7
18,22,11510.69,15.99
18,23,4265.31,5.92
18,24,5716.15,7.94
18,25,4606.34,6.4
18,26,9854.87,13.69
18,27,6610.34,9.18
18,28,7454.22,10.35
18,29,10054.24,13.96
18,30,7120.91,9.89
18,31,8521.68,11.84
18,32,12564.23,17.45
18,33,4188.86,5.82
18,34,3138.17,4.36
18,35,5780.54,8.03
18,36,5500.06,7.64
18,37,4529.66,6.29
18,38,4430.76,6.15
18,39,15413.93,21.41
18,40,19542.21,27.14
18,41,7886.56,10.95
18,42,3992.19,5.54
18,43,10364.7,14.4
18,44,14625.72,20.31
18,45,10768.11,14.96
18,46,15055.41,20.91
18,47,15289.44,21.24
18,48,13921.74,19.34
18,49,14384.76,19.98
18,50,15293.75,21.24
18,51,15019.98,20.86
18,52,12501.71,17.36
18,53,10984.68,15.26
18,54,7771.5,10.79
18,55,6578.08,9.14
18,56,2378.21,3.3
18,57,6960.11,9.67
18,58,13157.11,18.27
18,59,12925.45,17.95
18,60,1832.49,2.55
18,61,10699.78,14.86
18,62,6722.47,9.34
18,63,8086.17,11.23
18,64,18355.71,25.49
18,65,18185.61,25.26
18,66,7833.48,10.88
18,67,10533.48,14.63
18,68,11919.89,16.56
18,69,7866.13,10.93
18,70,9173.54,12.74
18,71,5698.15,7.91
18,72,14810.01,20.57
18,73,10536.89,14.63
18,74,13850.48,19.24
18,75,17145.18,23.81
18,76,17127,23.79
18,77,18447.71,25.62
18,78,7156.37,9.94
18,79,3636.54,5.05
18,80,5989.94,8.32
18,81,7775.59,10.8
18,82,2188.96,3.04
18,83,1999.61,2.78
18,84,2244.48,3.12
18,85,8970.57,12.46
18,86,6678.48,9.28
18,87,7828.38,10.87
18,88,9033.14,12.55
18,89,5920.09,8.22
18,90,3835.45,5.33
18,91,5798.25,8.05
18,92,9274.46,12.88
18,93,9387.4,13.04
18,94,10141.32,14.09
18,95,8930.81,12.4
18,96,11168.01,15.51
18,97,13304.82,18.48
18,98,14321.22,19.89
18,99,11562.87,16.06
18,100,8539.84,11.86
18,101,15524.88,21.56
18,102,11635.22,16.16
18,103,8527.94,11.84
18,104,6693.38,9.3
18,105,9910.04,13.76
18,106,7839.11,10.89
18,107,12269.72,17.04
18,108,12733.79,17.69
18,109,10479.83,14.56
18,110,13626.29,18.93
18,111,11443.74,15.89
18,112,13843.21,19.23
18,113,20611.63,28.63
18,114,11775.44,16.35
19,1,8854.59,12.3
19,2,19239.72,26.72
19,3,11317.6,15.72
19,4,9807.93,13.62
19,5,9832.72,13.66
19,6,19219.01,26.69
19,7,12462.05,17.31
19,8,15052.51,20.91
19,9,8642.92,12
19,10,12972.5,18.02
19,11,10098.82,14.03
19,12,11476.25,15.94
19,13,6444.65,8.95
19,14,11872.75,16.49
19,15,12786.05,17.76
19,16,5780.38,8.03
19,17,5032.87,6.99
19,18,7367.67,10.23
19,19,0,0
19,20,10109.07,14.04
19,21,20332.67,28.24
19,22,18380.98,25.53
19,23,8105.84,11.26
19,24,11610.18,16.13
19,25,7662.31,10.64
19,26,13759.89,19.11
19,27,12504.36,17.37
19,28,11722.86,16.28
19,29,16293.63,22.63
19,30,11059.15,15.36
19,31,13266.81,18.43
19,32,19008.86,26.4
19,33,7556.41,10.5
19,34,8414.02,11.69
19,35,10098.01,14.03
19,36,12496.41,17.36
19,37,10423.68,14.48
19,38,11301.05,15.7
19,39,19731.04,27.4
19,40,23471.2,32.6
19,41,13327.42,18.51
19,42,10377.91,14.41
19,43,17074.61,23.71
19,44,15029.87,20.87
19,45,17638.4,24.5
19,46,19372.51,26.91
19,47,19606.54,27.23
19,48,17850.74,24.79
19,49,18313.75,25.44
19,50,19222.74,26.7
19,51,18948.97,26.32
19,52,18528.86,25.73
19,53,12425.42,17.26
19,54,10951.81,15.21
19,55,9737.87,13.52
19,56,9552.82,13.27
19,57,13670.03,18.99
19,58,17086.1,23.73
19,59,16854.44,23.41
19,60,6411.56,8.91
19,61,17570.07,24.4
19,62,8064.38,11.2
19,63,8341.97,11.59
19,64,22284.7,30.95
19,65,22114.61,30.72
19,66,13727.5,19.07
19,67,17403.76,24.17
19,68,18790.18,26.1
19,69,14613.99,20.3
19,70,15542.35,21.59
19,71,6277.36,8.72
19,72,20128.88,27.96
19,73,14844.38,20.62
19,74,18167.58,25.23
19,75,21074.17,29.27
19,76,21055.99,29.24
19,77,22376.7,31.08
19,78,7092.05,9.85
19,79,3795.01,5.27
19,80,12437.35,17.27
19,81,14222.99,19.75
19,82,7870.99,10.93
19,83,6744.59,9.37
19,84,8113.51,11.27
19,85,12963.58,18.01
19,86,9959.5,13.83
19,87,11821.38,16.42
19,88,9872.12,13.71
19,89,11195.94,15.55
19,90,10399.99,14.44
19,91,12508.17,17.37
19,92,13565.6,18.84
19,93,14601.28,20.28
19,94,15699.88,21.81
19,95,14176.26,19.69
19,96,15097,20.97
19,97,20175.1,28.02
19,98,21191.51,29.43
19,99,15467.89,21.48
19,100,12491.95,17.35
19,101,22395.17,31.1
19,102,12039.37,16.72
19,103,15398.23,21.39
19,104,13563.67,18.84
19,105,16780.32,23.31
19,106,14549.03,20.21
19,107,19001.82,26.39
19,108,16662.79,23.14
19,109,15713.14,21.82
