O,D,str.dist,Bike_ta,Bike_da,Walk_ta,Walk_da,Car_ta,Car_da,Bike_dr,Walk_dr,Car_dr
18,2,13.29156995,3463.65,17.27,12369.43,17.18,1541.67,20.03,1.2993198,1.29254859,1.506970213
18,3,6.238483973,1980,9.88,5914.4,8.21,858.95,9.09,1.583718102,1.31602486,1.457084772
18,4,6.08597645,1503.33,7.52,5442.05,7.56,583.33,8.43,1.235627522,1.242200009,1.385151597
18,5,6.943290125,1757.15,8.64,5959.43,8.28,617.38,8.82,1.244366841,1.192518223,1.27029115
18,6,13.79783222,3552.72,17.56,12348.72,17.15,1530.88,20.38,1.272663685,1.242948872,1.477043616
18,7,7.776302553,2004.47,9.99,7216.6,10.02,843.29,9.6,1.284672237,1.288530112,1.234519868
18,8,8.505717706,2396.28,11.9,8342.59,11.59,1074.46,13.75,1.399058893,1.362612821,1.616559646
18,9,1.772230281,668.88,3.33,2016.32,2.8,381.28,3.1,1.878988321,1.57993012,1.749208347
18,10,6.35117102,1855.53,9.22,6102.21,8.48,997.4,11.96,1.451700792,1.335186846,1.883117296
18,11,3.100118234,1374.35,6.08,3472.22,4.82,569.02,6.05,1.961215522,1.55477941,1.951538471
18,12,4.391658005,1212.21,6.02,4327.51,6.01,775.87,7.81,1.370780692,1.368503648,1.778371629
18,13,2.950428699,1025.99,5.08,2865.1,3.98,562.07,4.78,1.721783686,1.34895651,1.620103547
18,14,7.812097372,2277.43,11.15,6912.49,9.6,985.58,10.31,1.427273556,1.228863331,1.319748015
18,15,7.140736237,1827.68,9.06,6338.64,8.8,741.44,10.91,1.268776734,1.232365922,1.527853661
18,16,4.07106292,1303.33,6.24,4284.96,5.95,696.7,6.25,1.532769236,1.461534768,1.535225597
18,17,2.829770394,941.52,4.69,2957.53,4.11,531.81,4.87,1.657378284,1.452414659,1.720987685
18,18,0,0,0,0,0,0,0,NA,NA,NA
18,19,5.575200658,2104.11,10.24,7367.67,10.23,1298.74,11.29,1.836705193,1.834911535,2.025039221
18,20,4.336623338,1361.38,6.42,4215.05,5.85,666.61,6.09,1.480414484,1.348975815,1.404318412
18,21,14.55241272,3874.5,19.3,13462.38,18.7,1661.93,22.2,1.32624056,1.285010284,1.52552023
18,22,12.31457556,3273.66,16.32,11510.69,15.99,1483.9,19.08,1.325258831,1.298461317,1.549383486
18,23,4.895651313,1258.06,6.29,4265.31,5.92,469.16,6.52,1.284813725,1.209236447,1.331794195
18,24,5.782214105,1726.92,8.11,5716.15,7.94,887.05,8.51,1.402576911,1.373176409,1.471754564
18,25,4.767986616,1625.99,7.74,4606.34,6.4,774.52,8.69,1.623326704,1.342285647,1.82257223
18,26,11.73185294,2729.7,13.65,9854.87,13.69,1089.62,14.28,1.163499071,1.166908592,1.217199028
18,27,7.102714029,1958.36,9.41,6610.34,9.18,864.21,10.7,1.32484568,1.292463692,1.506466395
18,28,8.136311186,2040.96,10.21,7454.22,10.35,797.19,10.62,1.254868425,1.272075239,1.305259811
18,29,11.72438624,3089.39,15.27,10054.24,13.96,1329.2,16.66,1.302413592,1.190680665,1.420969905
18,30,8.617132341,2070.06,10.35,7120.91,9.89,687.29,10.61,1.20109563,1.147713602,1.231268081
18,31,9.825241236,2323.91,11.45,8521.68,11.84,928.85,11.4,1.165365788,1.20505947,1.160276855
18,32,14.14602207,3564.9,17.68,12564.23,17.45,1293.01,18.31,1.249821321,1.233562333,1.29435681
18,33,4.744904152,1284.48,6.41,4188.86,5.82,696.27,7.35,1.350922968,1.226579044,1.549030237
18,34,3.917465663,1151.1,5.7,3138.17,4.36,609.26,5.84,1.455022326,1.112964446,1.490759716
18,35,6.794038313,1730.92,8.59,5780.54,8.03,891.47,8.59,1.264343768,1.181918563,1.264343768
18,36,5.755326794,1655.31,8.03,5500.06,7.64,965.47,9.78,1.3952292,1.327465889,1.69929534
18,37,4.676972494,1437.86,6.7,4529.66,6.29,748.01,7.42,1.432550653,1.344887106,1.586496395
18,38,4.55651734,1326.3,6.59,4430.76,6.15,824.46,8.41,1.446280022,1.349715044,1.845707889
18,39,17.95122511,4271.23,21.07,15413.93,21.41,1820.88,21.98,1.173736047,1.192676259,1.224428966
18,40,21.51046714,5718.04,27.87,19542.21,27.14,2004,27.32,1.295648292,1.261711325,1.270079344
18,41,8.725686267,2320.95,11.59,7886.56,10.95,895.42,13.33,1.328262287,1.254915621,1.527673537
18,42,4.440675166,1240.06,6.19,3992.19,5.54,569.57,7.14,1.393932177,1.247558038,1.607863609
18,43,10.42033182,2826.13,14.04,10364.7,14.4,1334.28,17.4,1.347365923,1.381913767,1.669812469
18,44,15.14551389,4107.03,20.37,14625.72,20.31,1527.7,18.82,1.344952713,1.340991144,1.242612178
18,45,11.95942929,2968.03,14.8,10768.11,14.96,1454.32,17.01,1.237517246,1.250895811,1.422308672
18,46,17.27403976,4493,22.4,15055.41,20.91,1827.29,21.12,1.296743571,1.210486967,1.222643938
18,47,17.43363147,4828.6,23.78,15289.44,21.24,1834.02,25.3,1.36403021,1.218334805,1.451218012
18,48,15.93681037,3950.34,19.74,13921.74,19.34,1552.48,19.7,1.238641832,1.213542707,1.23613192
18,49,16.79382054,3941.8,19.7,14384.76,19.98,1736.72,20.88,1.173050525,1.189723324,1.243314465
18,50,17.57272262,4497.56,22,15293.75,21.24,2059.87,22.69,1.251940321,1.208691474,1.291205722
18,51,17.15159579,4462.76,22.17,15019.98,20.86,1732.29,21.77,1.292591096,1.216213363,1.269269651
18,52,14.50955453,3831.43,19.07,12501.71,17.36,1516.83,19.45,1.314306374,1.196452997,1.340496013
18,53,11.5278197,3221.32,15.7,10984.68,15.26,1170.46,15.35,1.361922758,1.323754222,1.331561422
18,54,8.942286476,2369.22,11.79,7771.5,10.79,844.03,12.09,1.318454741,1.206626519,1.352003208
18,55,7.281870304,1932.86,9.65,6578.08,9.14,820.75,10.03,1.325208991,1.255172039,1.377393387
18,56,2.581198807,802.07,3.97,2378.21,3.3,545.24,5.09,1.538045031,1.278475719,1.971951942
18,57,6.63272147,2114.39,10.5,6960.11,9.67,950.96,11.91,1.583060596,1.457923425,1.795643018
18,58,15.22202392,3601.11,18.01,13157.11,18.27,1470.49,18.63,1.183154099,1.200234614,1.223884557
18,59,14.70407632,3837.76,19.18,12925.45,17.95,1528.84,18.43,1.304400194,1.220749921,1.25339393
18,60,1.855552995,530.15,2.65,1832.49,2.55,364.45,2.83,1.428145683,1.374253393,1.525151805
18,61,11.14761122,3052.93,15.22,10699.78,14.86,1483.37,18.63,1.365314927,1.333021013,1.671210058
18,62,7.279508768,1947,9.72,6722.47,9.34,767.96,9.8,1.335254934,1.283053609,1.346244687
18,63,8.593128991,2329.57,11.59,8086.17,11.23,981.4,11.81,1.34875201,1.306858074,1.37435386
18,64,21.22287202,5155.67,25.67,18355.71,25.49,1897.65,27.44,1.209544117,1.201062701,1.292944705
18,65,20.67155487,5321.34,26.27,18185.61,25.26,1789.52,25.53,1.270828448,1.221969037,1.235030464
18,66,8.826376817,2282.86,10.96,7833.48,10.88,1165.56,12.56,1.241732619,1.232668877,1.423007454
18,67,11.93382551,3039.96,15.08,10533.48,14.63,1478.14,17.49,1.263635033,1.225927091,1.465582011
18,68,13.28414839,3375.53,16.7,11919.89,16.56,1398.15,19.7,1.257137418,1.246598541,1.482970487
18,69,8.472103351,2089.8,10.4,7866.13,10.93,1126.47,13.68,1.227558207,1.290116462,1.61471118
18,70,9.94752632,2916.98,14.07,9173.54,12.74,1357.19,16.2,1.414421993,1.280720411,1.628545578
18,71,5.726530095,1674.39,8.36,5698.15,7.91,692.82,8.3,1.459871835,1.381290218,1.449394286
18,72,16.88291388,4458.42,22.07,14810.01,20.57,1660.23,22.5,1.307238795,1.218391573,1.332708332
18,73,12.71570533,3021.64,15.11,10536.89,14.63,1217.67,15.79,1.188294287,1.150545693,1.241771462
18,74,15.83143906,4165.45,20.79,13850.48,19.24,1588.03,18.95,1.313209742,1.215303292,1.196985311
18,75,19.06032318,5033.39,24.83,17145.18,23.81,1772.86,24.46,1.302706138,1.24919183,1.283294085
18,76,19.57402479,4704.17,23.52,17127,23.79,1952.75,24.06,1.20159243,1.21538622,1.229180011
18,77,20.3369276,5086.98,25.27,18447.71,25.62,2147.51,25.69,1.24256724,1.259777313,1.263219327
18,78,7.705433013,2285.45,11.24,7156.37,9.94,958.53,11.61,1.458711014,1.289998886,1.506729081
18,79,4.164738424,1267.99,6.24,3636.54,5.05,672.07,5.63,1.498293378,1.212561147,1.351825595
18,80,7.207943955,1737.96,8.63,5989.94,8.32,717.12,9.56,1.197290108,1.154282005,1.326314419
18,81,8.745584571,2223.9,11.09,7775.59,10.8,1055.28,12.57,1.268068465,1.234908875,1.437296718
18,82,2.33432679,691.73,3.46,2188.96,3.04,484.27,3.56,1.482226059,1.302302665,1.525064963
18,83,1.916730581,832.67,3.53,1999.61,2.78,378.99,4.45,1.841677717,1.450386417,2.321661711
18,84,2.232601839,624.43,3.12,2244.48,3.12,329.65,3.46,1.397472646,1.397472646,1.549761332
18,85,10.75831388,2567.67,12.81,8970.57,12.46,1005.53,13.92,1.190707033,1.158174054,1.293883052
18,86,7.98007853,2064.56,10.15,6678.48,9.28,768.33,11.14,1.271917308,1.162895824,1.395976237
18,87,9.524769889,2325.11,11.63,7828.38,10.87,895.96,12.1,1.221026874,1.14123492,1.270371898
18,88,9.703393389,2387.22,11.88,9033.14,12.55,902.55,12.1,1.224313961,1.293361971,1.246986442
18,89,6.218104187,1673.74,8.28,5920.09,8.22,875.05,10.59,1.331595572,1.321946329,1.703091438
18,90,4.231423283,1174.81,5.86,3835.45,5.33,669.72,6.92,1.384876815,1.259623451,1.635383543
18,91,5.530510906,2048.5,9.68,5798.25,8.05,956.2,11.72,1.750290374,1.455561726,2.119153221
18,92,11.30831451,2729,13.65,9274.46,12.88,1041.82,13.8,1.207076439,1.138984947,1.220341015
18,93,11.04810669,2551.02,12.59,9387.4,13.04,1059.41,12.54,1.139561769,1.18029273,1.135036107
18,94,11.32501138,3047.8,15.07,10141.32,14.09,1162.85,14.19,1.33068299,1.244148861,1.252978874
18,95,9.729642463,2455.97,12.25,8930.81,12.4,1021.35,12.08,1.25903907,1.274455875,1.241566691
18,96,13.34662524,3256.45,16.27,11168.01,15.51,1249.73,16.65,1.219034753,1.162091519,1.24750637
18,97,15.05407269,3763.39,18.77,13304.82,18.48,1545.92,22.58,1.246838672,1.227574782,1.49992633
18,98,16.33039485,4087.51,20.39,14321.22,19.89,1528.69,22.32,1.248591978,1.217974225,1.366776505
18,99,13.39602621,3163.24,15.82,11562.87,16.06,1374.09,17.63,1.180947227,1.198862987,1.316061922
18,100,10.33386004,2543.77,12.71,8539.84,11.86,916.15,12.36,1.229937309,1.147683437,1.196068067
18,101,16.89864859,4330.82,21.59,15524.88,21.56,1798.09,25.53,1.277616958,1.275841668,1.510771697
18,102,12.60738175,3344.63,16.09,11635.22,16.16,1309.69,16.57,1.27623644,1.281788743,1.314309373
18,103,9.479667446,2468.63,12.21,8527.94,11.84,1409.14,16.3,1.288019867,1.248988962,1.719469601
18,104,7.265920568,1962.47,9.72,6693.38,9.3,1207.58,11.82,1.337752031,1.279947931,1.626772532
18,105,9.911373924,2996.04,14.82,9910.04,13.76,1531.31,15.99,1.49525183,1.388303994,1.613298027
18,106,8.505622582,2527,12.13,7839.11,10.89,1030.65,13.22,1.426115476,1.280329558,1.554266001
18,107,10.43759366,3840.89,17.36,12269.72,17.04,1318.2,16.42,1.663218608,1.6325602,1.573159536
18,108,14.82179758,3767.41,18.83,12733.79,17.69,1425.92,17.99,1.270426202,1.193512454,1.213752914
18,109,12.41116914,2920.22,14.44,10479.83,14.56,1162.79,14.55,1.16346815,1.17313686,1.172331134
18,110,15.33578033,3811.52,18.73,13626.29,18.93,1551.28,17.48,1.221326832,1.234368229,1.1398181
18,111,13.55266573,3287.36,16.11,11443.74,15.89,1370.49,16.52,1.188696034,1.172463065,1.218948385
18,112,15.73222996,4110.17,20.49,13843.21,19.23,1423.32,19.64,1.302421847,1.222331485,1.248392634
18,113,22.96847477,5993.2,28.77,20611.63,28.63,2274.61,29.88,1.252586438,1.246491127,1.300913548
18,114,13.61067609,3701.1,18.46,11775.44,16.35,1298.37,15.41,1.356288246,1.201262883,1.132199452
19,1,6.490048695,2080.62,10.28,8854.59,12.3,1289.04,10.98,1.583963462,1.895209201,1.691820896
19,2,17.95205289,4931.52,24.48,19239.72,26.72,2355.96,26.76,1.363632346,1.488409162,1.490637319
19,3,8.787038929,3186.77,15.79,11317.6,15.72,1683.38,15.83,1.79696484,1.788998561,1.801516999
19,4,7.474308994,2427.95,12.02,9807.93,13.62,1360.98,13.03,1.608175419,1.822242031,1.743304968
19,5,7.39251528,2509.4,12.28,9832.72,13.66,1395.03,13.41,1.661139617,1.847814916,1.813996927
19,6,18.04807271,4927.08,24.3,19219.01,26.69,2345.17,27.12,1.34640415,1.478828262,1.502653521
19,7,10.17416174,3265.4,16.2,12462.05,17.31,1657.58,16.34,1.59226877,1.701368667,1.606029117
19,8,13.84857302,4304.91,21.2,15052.51,20.91,2048.44,21.99,1.530843645,1.509902859,1.587889233
19,9,6.65426896,2091.04,10.33,8642.92,12,1336.84,10.72,1.552386906,1.803353617,1.610995898
19,10,11.42363739,3511.46,17.41,12972.5,18.02,1971.38,20.21,1.524032969,1.577431022,1.769138788
19,11,7.352287034,2683.13,12.65,10098.82,14.03,1498.87,13.85,1.720553066,1.908249764,1.883767586
19,12,9.157505859,2873.15,14.24,11476.25,15.94,1692.43,15.67,1.55500856,1.740648627,1.711164616
19,13,3.024315665,1219.34,5.81,6444.65,8.95,949.57,6.65,1.92109576,2.959347169,2.198844544
19,14,11.86035325,3874.84,19.08,11872.75,16.49,2043.79,19.9,1.608721056,1.390346447,1.677858963
19,15,12.44061667,3736.32,18.36,12786.05,17.76,1715.41,19.16,1.475811086,1.427581965,1.54011658
19,16,5.416606074,2221.93,10.65,5780.38,8.03,1491.12,11.54,1.966175841,1.482478122,2.130485371
19,17,4.280844275,1964.95,9.63,5032.87,6.99,1279.98,10.56,2.249556251,1.632855472,2.466803116
19,18,5.575200658,1839.71,8.95,7367.67,10.23,1359.62,11,1.605323386,1.834911535,1.973023156
19,19,0,0,0,0,0,0,0,NA,NA,NA
19,20,7.729125338,2553.47,12.64,10109.07,14.04,1580.48,13.43,1.635372626,1.81650567,1.737583415
19,21,19.37201044,5381.6,26.7,20332.67,28.24,2476.22,28.94,1.378277184,1.457773322,1.49390793
19,22,17.0041033,4724.64,23.45,18380.98,25.53,2298.19,25.82,1.379078896,1.501402312,1.518457019
19,23,5.88984612,2010.31,9.93,8105.84,11.26,1205.03,9.6,1.685952366,1.911764717,1.629923737
19,24,9.527440248,3069.92,15.23,11610.18,16.13,1790.63,15.8,1.598540595,1.693004583,1.658367787
19,25,5.074928927,2168.01,10.38,7662.31,10.64,1492.59,11.88,2.045348841,2.096581086,2.340919483
19,26,12.3300852,3481.95,17.29,13759.89,19.11,1867.28,18.88,1.402261194,1.549867636,1.531214075
19,27,10.60388064,3150.45,15.63,12504.36,17.37,1678.5,17.44,1.473988678,1.638079548,1.644680905
19,28,9.558470059,2952.79,14.64,11722.86,16.28,1574.84,15.21,1.531625868,1.703201443,1.591258842
19,29,15.11720657,4283.25,21.13,16293.63,22.63,2188.82,24.41,1.397745007,1.496969688,1.61471631
19,30,9.219854142,2822.32,13.99,11059.15,15.36,1464.95,15.21,1.517377584,1.665969956,1.649700718
19,31,11.41886172,3412.96,16.94,13266.81,18.43,1717.61,17.68,1.48351039,1.613996251,1.548315448
19,32,17.79454377,4976.99,24.61,19008.86,26.4,2157.49,25.4,1.383008203,1.483600835,1.427403834
19,33,7.493062894,2666.07,13.14,7556.41,10.5,1567.33,14.53,1.753622008,1.401296125,1.939126924
19,34,8.14836896,2967.17,14.64,8414.02,11.69,1609.56,16.14,1.796678583,1.43464294,1.980764504
19,35,10.09872653,3476.6,17.14,10098.01,14.03,1907.22,18.37,1.697243702,1.38928408,1.819041237
19,36,10.3238434,3316.24,16.26,12496.41,17.36,1882.03,17.63,1.574994833,1.681544299,1.707697349
19,37,8.274998707,2629.95,12.92,10423.68,14.48,1664.56,15.27,1.561329549,1.749849216,1.845317509
19,38,9.892647722,3234.93,15.89,11301.05,15.7,1798.43,16.65,1.606243389,1.587037206,1.68306812
19,39,19.71852794,5183.15,25.67,19731.04,27.4,2685.35,29.07,1.301821316,1.38955606,1.474247981
19,40,22.4581193,6470.29,31.51,23471.2,32.6,2781.65,31.92,1.403056043,1.451590828,1.421312246
19,41,13.62657083,4229.58,20.89,13327.42,18.51,1869.4,21.57,1.533034265,1.358375502,1.582936769
19,42,9.820459384,3148.69,15.49,10377.91,14.41,1543.55,15.38,1.577319288,1.467344799,1.566118182
19,43,15.94345136,4734.76,23.35,17074.61,23.71,2308.25,25.65,1.464551148,1.487130952,1.608811004
19,44,16.83311944,4754.91,22.04,15029.87,20.87,2398.76,25.99,1.309323568,1.239817734,1.543980015
19,45,16.32509221,4446.38,22.06,17638.4,24.5,2268.61,23.75,1.351294052,1.500757219,1.454815672
19,46,19.44816911,5083.77,25.17,19372.51,26.91,2691.76,28.21,1.294209231,1.383677807,1.450522146
19,47,18.8772469,5740.52,28.38,19606.54,27.23,2611.67,29.9,1.503397193,1.442477292,1.583917409
19,48,16.83887876,4702.6,23.38,17850.74,24.79,2330.13,24.3,1.388453491,1.472188282,1.443088957
19,49,16.9028276,4694.05,23.34,18313.75,25.44,2514.37,25.48,1.380834056,1.505073624,1.507440092
19,50,17.96965788,5249.81,25.64,19222.74,26.7,2837.53,27.29,1.426849647,1.48583797,1.518671094
19,51,18.14165846,5215.01,25.8,18948.97,26.32,2509.95,26.37,1.422141203,1.450804515,1.453560602
19,52,17.50169463,4973.79,24.68,18528.86,25.73,2381.31,26.54,1.410149161,1.470143352,1.516424585
19,53,13.40272615,4524.36,22.04,12425.42,17.26,2041.53,22.53,1.644441568,1.287797707,1.681001294
19,54,11.236512,3767.65,18.19,10951.81,15.21,1715.08,19.27,1.618829758,1.353622904,1.714944994
19,55,9.75436502,3366.06,16.64,9737.87,13.52,1691.81,17.2,1.705902944,1.386046142,1.763313139
19,56,8.052991804,2710.7,13.27,9552.82,13.27,1500.8,12.71,1.647834783,1.647834783,1.57829541
19,57,12.01626696,4023.02,19.81,13670.03,18.99,1924.94,20.16,1.648598527,1.580357699,1.677725709
19,58,15.4584769,4353.36,21.64,17086.1,23.73,2248.15,23.23,1.399879182,1.535080083,1.50273537
19,59,15.60943252,4590.01,22.82,16854.44,23.41,2306.49,23.03,1.461936555,1.499734213,1.475389959
19,60,5.747792651,2098.69,10.26,6411.56,8.91,1372.04,11.58,1.785033077,1.550160304,2.014686455
19,61,15.96599269,4744.37,23.55,17570.07,24.4,2297.66,25.37,1.475010071,1.528248226,1.589002356
19,62,8.518536404,3043.51,15.02,8064.38,11.2,1639.02,16.97,1.763213689,1.314779848,1.992126252
19,63,9.310634758,2681.8,11.8,8341.97,11.59,1789.89,16.49,1.267367941,1.244813088,1.771092995
19,64,21.3169673,5907.93,29.31,22284.7,30.95,2675.3,32.04,1.374961062,1.451895082,1.503028059
19,65,21.26472569,6073.59,29.91,22114.61,30.72,2567.18,30.13,1.406554707,1.444645958,1.416900479
19,66,12.05553008,3474.95,17.18,13727.5,19.07,1979.85,19.3,1.425072136,1.581846661,1.600925043
19,67,16.01252433,4414.32,21.82,17403.76,24.17,2292.43,24.23,1.362683332,1.509443452,1.513190519
19,68,17.09178119,4824.59,23.85,18790.18,26.1,2262.63,26.79,1.39540752,1.527049739,1.567420019
19,69,12.59098465,3794.47,18.8,14613.99,20.3,1940.76,20.42,1.493131833,1.612264692,1.621795321
19,70,13.69108709,4074.18,19.73,15542.35,21.59,2171.48,22.94,1.441083522,1.576938329,1.675542625
19,71,6.468424344,2088.74,8.88,6277.36,8.72,1497.13,13.29,1.372822735,1.34808719,2.054596188
19,72,19.72861177,5600.79,27.68,20128.88,27.96,2524.71,29.6,1.403038405,1.41723099,1.500358988
19,73,14.02688429,3769.81,18.73,14844.38,20.62,1995.32,20.39,1.335292972,1.470034227,1.453637143
19,74,18.25808154,4861.81,24.01,18167.58,25.23,2452.5,26.04,1.315034109,1.381853835,1.426217751
19,75,19.62453281,5785.64,28.47,21074.17,29.27,2550.52,29.06,1.450735173,1.491500475,1.480799583
19,76,19.39746929,5456.42,27.15,21055.99,29.24,2730.4,28.65,1.399667121,1.507413135,1.476996796
19,77,19.84560727,5839.24,28.91,22376.7,31.08,2925.16,30.29,1.456745546,1.566089642,1.526282345
19,78,7.590818728,2495.78,10.72,7092.05,9.85,1669.94,14.23,1.41223238,1.297620237,1.874633094
19,79,3.106994275,1366.04,5.41,3795.01,5.27,1212.09,9.69,1.74123269,1.696173064,3.118769828
19,80,12.71768312,3646.59,17.93,12437.35,17.27,1691.1,17.8,1.409847991,1.357951746,1.399626003
19,81,14.30103036,4132.53,20.4,14222.99,19.75,2029.26,20.81,1.426470645,1.381019375,1.455139908
19,82,7.577514121,2488.32,12.18,7870.99,10.93,1475.74,14.11,1.607387305,1.442425553,1.862088249
19,83,3.878536128,1444.52,7.1,6744.59,9.37,1022.94,7.6,1.830587563,2.415859925,1.959502181
19,84,5.4375178,1781.21,8.78,8113.51,11.27,1171.06,9.13,1.614707358,2.072636893,1.679074963
19,85,10.74699499,3319.93,16.45,12963.58,18.01,1783.19,18.52,1.530660432,1.675817288,1.723272414
19,86,8.072821871,2816.81,13.78,9959.5,13.83,1545.99,15.74,1.706961979,1.713155601,1.949751927
19,87,9.795541461,3077.36,15.26,11821.38,16.42,1673.62,16.7,1.557851606,1.676272829,1.704857262
19,88,10.68466204,3203.54,14.31,9872.12,13.71,1773.61,19.28,1.339303007,1.283147745,1.804455764
19,89,10.93460018,3582.37,17.58,11195.94,15.55,1849.03,18.83,1.607740541,1.42209132,1.722056563
19,90,9.805799178,3083.45,15.16,10399.99,14.44,1643.7,15.16,1.546023912,1.472597974,1.546023912
19,91,11.02575549,3957.13,18.98,12508.17,17.37,1930.18,19.97,1.721423989,1.575402249,1.811213754
19,92,12.37982031,3477.18,17.26,13565.6,18.84,1819.47,18.4,1.394204404,1.521831458,1.486289747
19,93,12.87823689,3640.07,18.08,14601.28,20.28,1862.5,18.76,1.403918887,1.574749725,1.456721146
19,94,14.09451229,4136.85,20.55,15699.88,21.81,2027.33,21.28,1.458014267,1.547410762,1.509807474
19,95,12.30129269,3692.81,18.34,14176.26,19.69,1885.83,19.17,1.490900221,1.600644785,1.558372805
19,96,14.09972389,4008.7,19.91,15097,20.97,2027.39,21.25,1.412084389,1.487263166,1.507121711
19,97,19.51974597,5190.34,25.77,20175.1,28.02,2410.4,29.67,1.320201607,1.435469501,1.519999289
19,98,20.50892788,5514.46,27.4,21191.51,29.43,2393.16,29.41,1.336003528,1.434984811,1.434009626
19,99,13.53089755,3915.49,19.45,15467.89,21.48,2151.74,22.23,1.437450836,1.587477838,1.642906534
19,100,11.03056786,3296.02,16.35,12491.95,17.35,1693.81,16.96,1.482244632,1.572901796,1.537545502
19,101,21.59052488,5763.64,28.62,22395.17,31.1,2615.31,30.8,1.325581483,1.440446685,1.426551701
19,102,13.77470394,3992.52,17.76,12039.37,16.72,2180.75,23.75,1.289319907,1.213819191,1.724174988
19,103,13.98266926,4124.56,20.41,15398.23,21.39,2223.43,23.04,1.459664075,1.529750837,1.647754057
19,104,11.9359158,3618.4,17.92,13563.67,18.84,2181.55,20.06,1.501351074,1.578429365,1.680641883
19,105,14.8792767,4550.61,22.37,16780.32,23.31,2434.33,26.24,1.503433295,1.566608409,1.763526583
19,106,14.06847282,4203.52,20.43,14549.03,20.21,2004.62,21.46,1.452183209,1.436545406,1.525396557
19,107,15.76740717,5749.52,26.67,19001.82,26.39,2292.18,24.66,1.691463898,1.673705747,1.563985742
19,108,16.19740936,4519.66,22.46,16662.79,23.14,2203.57,22.59,1.386641499,1.428623521,1.394667474
19,109,14.45464359,4009.27,19.92,15713.14,21.82,2027.26,21.64,1.378103851,1.5095495,1.497096754
19,110,17.14295124,4723.44,23.33,17678.41,24.55,2399.83,24.28,1.360909197,1.432075473,1.416325559
